"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.05","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.02"
1,0.946103021222239,0.893590383669874,0.881496944173728,0.900299436059408,0.362600860980205,0.339066775539268,0.33625649255107,0.356685507600718,0.372486656335555,0.329700640402789,0.338674519419719,0.370763508634274,0.414197801021145,0.373303806058489,0.449563076098878,0.453675216436591,0.325858492902999,0.518993297619812,0.65202108806773,0.664037195588667,0.612134034573263,0.533748217685386,0.465422584887315,0.443660134077084,0.398701973690136,0.385150333643032,0.67676472514882,0.804201166804212,0.787471530637166,0.784691720841858,0.56173407436612,0.439274439985855,0.427044867601229,0.431280497514106,0.831439026331444,0.879934507723274,0.774563480929296,0.835989779596735,0.619962870949289,0.645605159730818,0.441263897593715,0.805851658718636,0.866761094398702,0.888890749681073,0.819741152815121,0.629533451614938,0.644902763138922,0.681475185541747,0.599801463417093,0.885738091339155,0.9100514312613,0.855363330420316,0.851116017237171,0.801567876327354,0.690088656667198,0.625832006472301,0.905972704259151,0.879706879818058,0.646649450063738,0.635413531397431,0.102550924620077,0.196758173108186
2,0.909171603046957,0.833320610902457,0.822755163908004,0.817395347397071,0.848819536822211,0.834382425258139,0.835875359922646,0.836373458214817,0.929173295159638,0.809558834880548,0.517914467237331,0.361932098138704,0.316995049887424,0.340789019704837,0.341176480055115,0.317585150191773,0.33860878646376,0.290715385381593,0.371908001601955,0.420680979820596,0.476313715428584,0.361954467431339,0.470175440374792,0.409934163533503,0.335903560390396,0.299839479881479,0.416194630994452,0.551839638961847,0.554109742394603,0.602359905707111,0.458632235846979,0.370406093656097,0.345184553633754,0.34317571100072,0.621601883637708,0.77817368268967,0.547258930546917,0.730303046378226,0.529231302159692,0.530199607834286,0.391003466703324,0.698080513351846,0.789582108006335,0.830866948051277,0.765044577284297,0.55561868774488,0.544951465642436,0.625315495056785,0.535479493105689,0.69519791214007,0.876940366812052,0.867664117009745,0.872635532389671,0.76346974981868,0.642244030038606,0.600000023842017,0.88023288460339,0.879534320905805,0.644560947866833,0.619860327295055,0.329131662845612,0.438498329825613
3,0.907727802501002,0.838575439793721,0.833933583327698,0.856633112237258,0.896908000111577,0.88412699103355,0.857761446386572,0.876190483570097,0.936549023389815,0.83002353954315,0.843548095226286,0.826890766620638,0.876710691622324,0.845602250099181,0.738747643655345,0.811929835771257,0.515077784143638,0.840801010740561,0.859851259198681,0.865200815848931,0.745602222425593,0.830477418458979,0.930852345057895,0.89415850304067,0.817673929750101,0.842641908244081,0.87041774003402,0.880013767041657,0.87173626474712,0.870803123467587,0.912192928379978,0.774614859372376,0.774220521332786,0.829841279983519,0.88813886876966,0.883814623680981,0.524541457814561,0.898399365799767,0.931144554947697,0.948668425652517,0.277871161699289,0.870988403047833,0.85989641974557,0.879394572032124,0.884360417723655,0.886717274304359,0.928366017341612,0.952259167380952,0.854806321423227,0.864750793871988,0.878385780162589,0.85388366161789,0.876805363631829,0.877783186672147,0.933539735643485,0.914887441529166,0.879411771893501,0.861348047479986,0.889852087748677,0.938990112954538,0.699830007690911,0.898910681406655
4,0.898039221763611,0.842701534430186,0.8255686378479,0.896813731640577,0.936383446057638,0.916955022250905,0.903812641898791,0.847450989484787,0.916815215891058,0.867450988292694,0.839621375347006,0.874509811401367,0.894640529155731,0.877956038171595,0.882546605887236,0.821116149425507,0.829514974041989,0.894523332858908,0.895187172022733,0.907843112945557,0.798588222265244,0.867973864078522,0.904231171858938,0.866484276084013,0.791372561454773,0.800000011920929,0.891272593947018,0.736819187800089,0.818366033335527,0.85852187871933,0.645860587557157,0.458932464321454,0.373692817986012,0.346130040131117,0.32605043053627,0.375401076945392,0.388235300779343,0.420891270312396,0.457439448903589,0.56313728094101,0.354901969432831,0.479215687513351,0.552380979061127,0.562527259190877,0.512091532349586,0.567320287227631,0.670588254928589,0.711372566223144,0.605228781700134,0.69803923368454,0.752231574058533,0.727320277690887,0.744252225931953,0.754771256446838,0.817170122185269,0.721568644046783,0.864145666360855,0.839682549238205,0.807961984114213,0.824313735961914,0.633511608297175,0.540740768114726
7,0.913419122807682,0.873764713406563,0.839340586571177,0.889864684830249,0.924098676250827,0.90769913034924,0.889743596315384,NA,0.948729124334123,0.869892480873293,0.851267345067931,0.831197368729975,0.884640529751778,0.864183014631271,0.866880783233149,0.829333343505859,0.775661389033,0.877379686453126,0.884269023951179,0.892465193185114,0.874476436604845,0.842749416828156,0.946229562222251,0.892134837889939,0.807626786314208,0.828981358830522,0.873977252730617,0.857186709279599,0.815316925603877,0.863112753257155,0.537134728212466,0.425998551978005,0.346695724460814,0.32507139820497,0.288888901472092,0.353253128176386,0.386404083820167,0.385005773866878,0.405514711514115,0.40745951105719,0.299607855081558,0.476339870691299,0.523988010662217,0.524243135561888,0.519407436052958,0.508840288928751,0.539803948998451,0.556119025781237,0.584660791717799,0.677585563238929,0.753190179665883,0.750721750360854,0.755091728702668,0.735119613365353,0.663812211581639,0.576945955103094,0.865955068514897,0.856095490248307,0.723010848385627,0.709760606618217,0.645382231992224,0.54811028553092
10,0.924924589693532,0.881466718043337,0.836615525510011,0.862040582028315,0.888341865137886,0.869056685202169,0.855699417551181,0.355787484876452,0.93834993352442,0.835240036865805,0.83309511715011,0.809420075681458,0.849305564537651,0.827331065037905,0.820403534433088,0.789019620418523,0.834864366544404,0.833043681965637,0.830224099755309,0.841079859898011,0.799849940642085,0.802175256889281,0.937448404141183,0.884292419513948,0.763038457847983,0.808329423189141,0.845939906880925,0.791624316462732,0.814953920173323,0.838673900224642,0.595648458913803,0.460549692312914,0.406764711439649,0.356376608787539,0.325335407727776,0.527837829930543,0.581862770021065,0.496732026338644,0.502083358199957,0.395302293822314,0.337191660558124,0.592675918165439,0.658341953629,0.668400713375689,0.468715577982874,0.47182280487496,0.53039218485386,0.550245124846753,0.667892176658005,0.735200762749015,0.762091517448629,0.73343654839635,0.749197875911997,0.713651515403119,0.695959212610805,0.614203140139506,0.855892903381838,0.829858971269549,0.785861725869912,0.787770910482603,0.51863250732427,0.582266205707298
11,0.91406650128572,0.850692050421935,0.826650670596527,0.819737136363981,0.849128549297649,0.836819181839625,0.806127462536088,0.701534544644115,0.923184793645685,0.830407728751499,0.465862244367595,0.366666674613959,0.324725022403209,0.314674933646859,0.30210808507154,0.289048965488171,0.341176480054864,0.318894841454252,0.392192846864742,0.432730019092562,0.453023262495232,0.406916226582099,0.405847958828278,0.375250969064297,0.339705891907219,0.314221902361404,0.376705528266973,0.466897349147241,0.475524107764553,0.452604169491687,0.440522879362121,0.369231810104362,0.350972771528633,0.345924757461296,0.484766215085999,0.65273835741243,0.651947733163844,0.627332167191992,0.571395642617174,0.588165290653701,0.407605471936148,0.612549042701728,0.699108752337379,0.694503393329602,0.63955184221271,0.576470613479621,0.620194926947186,0.674991419440817,0.684384616024538,0.804349986945889,0.853176479339659,0.812233600279569,0.828758180141457,0.771408213268635,0.772689089179036,0.69516925905003,0.859720628635562,0.85404412634672,0.741795681024858,0.739072229804038,0.325586441287231,0.261493547799751
12,0.8712702549022,0.825910374522168,0.783288782970459,0.834912863870466,0.87826087682144,0.859551829099659,0.848795527219776,0.885746613144871,0.898329708311269,0.831543062044221,0.831900462508196,0.792852637267881,0.827042493969201,0.802552143732705,0.813031056895851,0.79047620296478,0.510490225255496,0.822778483654595,0.810607532985874,0.82469899507991,0.806179972099405,0.694117665290841,0.854248374700492,0.80085785500701,0.76956864118575,0.769251350652079,0.808278878529864,0.792332467748157,0.746739293690081,0.810049030929802,0.781372562050823,0.706501565481456,0.628431394696223,0.620119374731301,0.835555565357207,0.835294127464297,NA,0.837908506393427,0.901838241145008,0.858154001759288,0.363743996282797,0.366448809703224,0.415384620428101,0.417581704258926,0.409529417157178,0.363970596343303,0.294771254062661,0.37583033953395,0.516624069732196,0.602823553085345,0.656004922464569,0.677205901592998,0.612477741458218,0.577300176024444,0.430588239431387,0.365506210497452,0.747320276498804,0.758282637801667,0.517944176088689,0.461887257173668,0.304481804370887,0.378627458214754
13,0.932138687332768,0.888202067148891,0.846857726573896,0.860837676695378,0.885890586809637,0.857897611955801,0.851811773538586,0.385294124484588,0.947071395814427,0.83778615861108,0.841020862261508,0.803018587592366,0.839379094541068,0.817144304513903,0.819752095485529,0.770536192750465,0.838918607343467,0.819316385968273,0.819523820280975,0.836810648441252,0.805266107831629,0.796378328169049,0.940522879362006,0.883983699401957,0.766262989710386,0.807384578210648,0.834117656946154,0.810185196498995,0.811262755393853,0.830175448718787,0.525139514992962,0.442280445028807,0.378618121147296,0.335020529669434,0.333734412762376,0.626753415912289,0.665227837699738,0.625699368715393,0.538305349647999,0.419251341711569,0.352600179288766,0.683692032244332,0.735270221422466,0.72923049178442,0.619803944230486,0.610512843728146,0.662602515654222,0.694814833005431,0.739810546462635,0.815835475597606,0.831253723664759,0.80903362482783,0.826998502015841,0.789734729948993,0.803647982520547,0.673576116562082,0.88988946028698,0.850465695187363,0.806377831485924,0.842320270836598,0.36575164198868,0.481699347496235
14,0.949123907913478,0.908694463617637,0.89138024484407,0.90726020690553,0.93616282336317,0.917063689921501,0.902736241534622,0.895927608013111,0.967477126121489,0.896961730128239,0.892310656168831,0.858273142262538,0.893175708020432,0.856889322521235,0.877546716218022,0.845017024308157,0.91357270695938,0.880444036589762,0.889978220065411,0.904728938551494,0.883629728195251,0.820013533378397,0.973589437348212,0.923625398765859,0.843137264251673,0.87770516342582,0.883913572345462,0.44496732354222,0.839632851012144,0.871672547632591,0.928671028216569,0.783961597510676,0.789079952239866,0.849049782752899,0.898077857905434,0.890156272099103,0.860899662270276,0.91478897151296,0.943116618457439,0.966820887635267,0.831595375456411,0.873653376924657,0.852231246130293,0.870519443562371,0.864622452791726,0.889324625333011,0.934313729405164,0.952249137794272,0.333431689810327,0.342731584763137,0.307358719671586,0.328485159557183,0.331739000707501,0.351372557878927,0.432920540634137,0.36960000777261,0.628192920942997,0.590947431381772,0.563655870860081,0.583919127032692,0.534882215892875,0.42352941632315
15,0.931523382663733,0.895798325538631,0.859694997469584,0.869920742004473,0.885592504687931,0.863845897348301,0.856732034683226,0.806839956793677,0.950326800346378,0.861387640237806,0.854170829562816,0.812244909150254,0.837453831797059,0.826086966887762,0.819004535675044,0.801960796117779,0.533635020256045,0.831298567214101,0.822058834135531,0.840229879165513,0.824156838655466,0.804524898529053,0.931699350476288,0.882972143198318,0.755211572898065,0.820946926023901,0.840723991394042,0.817194581031798,0.759698333648536,0.838235303759575,0.867462355157603,0.74010696736249,0.744662324587503,0.801801813615331,0.863838002329963,0.845248878002165,0.819084978103626,0.886274516582489,0.868805711919605,0.566594070858412,0.349104868329088,0.344559793963158,0.455250547329604,0.566326823234568,0.431097355328114,0.365397931898353,0.435547125916331,0.474509805440938,0.585254926681548,0.708464866731234,0.702810475230219,0.569934666156787,0.513053250312815,0.517960813045526,0.495927602052698,0.428197950124764,0.799564282099411,0.755294132232678,0.725490212440506,0.72810459136969,0.264396298872798,0.181176474690428
16,0.522352960703883,0.363025218248464,0.374229699373408,0.471182414077158,0.59309806346905,0.642911031842325,0.684967339039156,0.716078448294949,0.706830723612876,0.515937680616839,0.51372551918035,0.731241846084883,0.784083057852569,0.775947725773295,0.653525992443759,0.631573677063087,0.587317504781065,0.763000866641437,0.843948623229626,0.828431367873896,0.768309472380405,0.395679634001366,0.353137263655792,0.33541667647662,0.328317383694167,0.290418066506184,0.212292611599065,0.352156871557908,0.267525672912872,0.560784339905045,0.591285427411304,0.513725519180128,0.493669468164483,0.496078431606463,0.227607844472277,0.558502700112257,0.686153864860741,0.576708284291422,0.395206977923818,0.407659319229761,0.236738906879629,0.236078432202888,0.386352947950536,0.639603023175878,0.657516360282825,0.556120853166391,0.595327516819671,0.480859011411757,0.239668175578311,0.547149348259053,0.495889617999462,0.745098054409522,0.717647075653327,0.666740678391466,0.741176486014885,0.652705903052695,0.866666674613887,0.613457195382513,0.795165877297217,0.84550265471129,0.418869670348955,0.285383256999588
17,0.92803969474162,0.854089489793249,0.847320755580802,0.848789437827855,0.873722829989024,0.858966511674224,0.846873743871672,0.633967144019682,0.939572746279062,0.840435089015249,0.829395016034444,0.796912397312212,0.830216028730748,0.821253512054682,0.836515184289725,0.78392436276091,0.839570123322155,0.806291362442122,0.811139539532039,0.79383189145045,0.817421222670694,0.812913570941333,0.927749989931184,0.864502081307031,0.732078869015939,0.800165532664818,0.827450990676879,0.818481445946591,0.777247409877321,0.836254408955574,0.81624989254751,0.740095083821903,0.739762701701707,0.794618912433322,0.860659165585294,0.843785412361225,0.671719476580615,0.891503274440765,0.918980396986007,0.554760487423728,0.337492582472888,0.322086581081717,0.347116502768858,0.359000185051486,0.38573688220594,0.377041697791486,0.468599035688066,0.506398378234166,0.488911662886787,0.647130331490193,0.646499411787017,0.519972376525404,0.527754038843245,0.509467398275192,0.473911600092705,0.42190045714378,0.7612397740869,0.739302572004404,0.646372570097445,0.690780160274905,0.609889196312943,0.412736427203745
18,0.615947735309461,0.525000028312784,0.49642445234679,0.866063356399148,0.923669472336724,0.909084972739185,0.870076734086669,0.671620246611033,0.64277416798795,0.487236404756409,0.490196079016068,0.87401961535208,0.899673208594287,0.891019130194592,0.840824544429682,0.763101618398453,0.574688082391374,0.849299728870092,0.884033620357453,0.903406846523261,0.797531720470877,0.804313737153881,0.624673224985407,0.55614975907624,0.501647072434499,0.56613193316874,0.890000006556448,0.893232137926082,0.847215700149234,0.843487404286794,0.596078455448104,0.486165578166772,0.477124184370259,0.512184903025546,0.902852055701276,0.898148154218957,NA,0.869162218137209,0.762549033760835,0.635072163815729,0.427450984716415,0.904374063014977,0.883380025625199,0.899588483351207,0.840980401635096,0.760504215955824,0.73605314666219,0.66884533564231,0.344117656350661,0.432579189539732,0.488104587794023,0.634967342019466,0.649197881872309,0.644149293822871,0.563012503764894,0.492843137681579,0.756516738849639,0.68392158746725,0.66492376724893,0.646901981830583,0.589915990829382,0.145533775290367
19,0.920043577750353,0.845414633396985,0.827731102704936,0.87852860876354,0.906571865081822,0.886312223970949,0.827038194003906,0.879144392230243,0.933235298097093,0.842933546412951,0.833639715798053,0.846597471657956,0.874461987396501,0.862278976643751,0.85620915889736,0.83617648035283,0.587254926562196,0.863709426317097,0.865254909992139,0.877284802117545,0.742374145098599,0.828071238739113,0.911197115716144,0.859362753480612,0.793127560379384,0.819207693849142,0.867869883098317,0.650664157444583,0.77724336525982,0.861190826064167,0.830326807498796,0.725168521283156,0.745686289667926,0.805947723984774,0.883427350488345,0.870472902760762,NA,0.901059280181685,0.928921572864,0.950544665257082,0.476302522421176,NA,0.455367649719208,0.365040287722099,0.435041117091755,0.519556272187338,0.625193129887074,0.632005082022529,NA,0.546524091200954,0.532418328523746,0.562953718165124,0.511942986739755,0.577923046219252,0.667843157051937,0.656022429465508,0.632528930902599,0.577983218432083,0.691974731742844,0.742728773504414,0.465015481961696,0.437481150031325
20,0.857219259847267,0.498774527572083,0.779788851737958,0.881825044751174,0.929551824927334,0.917860192449199,0.884882992313751,0.846405237913131,0.82431373596191,0.770588248968075,0.753823544085015,0.879322645339094,0.90710784867406,0.887516346573827,0.889542490243908,0.857002809643746,0.811642168089706,0.894970168238104,0.890767980366949,0.895668013151309,0.717238577703623,0.85770308971405,0.877788499730526,0.809950260084055,0.757586741447444,0.779322651299437,0.901158651167695,0.805882364511502,0.868562084933122,0.897771842100395,0.821977134793993,0.719362761825301,0.72702473920323,0.785026750781301,0.916378321016539,0.898257086674374,0.372549027204514,0.922837374841461,0.88604827225208,0.883065960623925,0.765196092426732,0.911002183953922,0.880748670209543,0.897700320791318,0.892606885218228,0.884953118536781,0.901307195425022,0.907890966752672,0.334439426660539,0.90175070613623,0.905744759660022,0.883403368294242,0.903781518340112,0.904865655634139,0.882745105028153,0.861919512874192,0.884516572130137,0.8928513135761,0.879633994102478,0.884896668227937,0.779411777853954,0.853159050146717
21,0.915183069431675,0.876911772042511,0.864027514841885,0.889327737689019,0.910028016567229,0.896719279231095,0.888046763837338,NA,0.949934643507002,0.877483512552993,0.863453167180221,0.829049456054749,0.880627049598841,0.845537182409314,0.8794117718935,0.837652367917267,0.890686281025408,0.865740475043578,0.866723508938496,0.872127798310031,0.855036913516909,0.767004746815241,0.938680930571122,0.893672845843765,0.814600851386787,0.843890820531286,0.868408312341746,0.878431379795074,0.81829716515221,0.820719940448856,0.908341938727781,0.783195605209051,0.787758652017923,0.848475524892357,0.891092443466186,0.881315556549749,0.861109796323273,0.914514190657843,0.940350880748347,0.952687744583402,0.847354800071358,0.876405236124992,0.859486744246063,0.882124583764249,0.908680450594103,0.89722828015133,0.765294131636638,0.761982584993051,0.376326684831488,0.418256095187241,0.364252731402729,0.404921574294581,0.420431706835261,0.465643023962495,0.506979995285691,0.443770428188151,0.646037412798694,0.603333356976523,0.596783649764597,0.619120873656943,0.55889839479943,0.484497549943639
23,0.943452093025015,0.876774952752838,0.850854488434042,0.865269109771578,0.888471145761756,0.87014177814126,0.868250144204754,0.53941166408695,0.948588992260534,0.858941572454739,0.837698366124944,0.808023220726421,0.839400054345281,0.805087712471032,0.831701486797655,0.795551696635629,0.85256088200384,0.821034174125453,0.82259630929495,0.838263831805909,0.814820122765852,0.783588934849207,0.949930779892822,0.86006565960124,0.775210359414952,0.804472205516333,0.832695095372792,0.821566580600276,0.752802898866619,0.828849491170224,0.878800863755079,0.720704441915177,0.731442747761914,0.789362311440729,0.857422977685928,0.847641296425039,0.522566873377034,0.881520785134413,0.923234622560697,0.952485351214985,0.35009942467611,0.302740420327595,0.308089278000937,0.288507130203702,0.352165412178065,0.41207137407286,0.591892263882607,0.542424573884082,0.299314096570018,0.440064474067913,0.522525959121796,0.51600288832561,0.586294808451152,0.627029870425196,0.714717168232482,0.621627518816848,0.815747141616086,0.788193840004526,0.75382970416317,0.897176476716971,0.554938828770942,0.435062724611035
25,0.59684876352548,0.522058852016917,0.526842489324752,0.857516348361905,0.913131318309093,0.895098045468334,0.875803928971293,0.797038827623644,0.645369063063364,0.510457545518868,0.498968011846662,0.845989313992582,0.892324936389926,0.844718051511194,0.839673212170608,0.782352954149246,0.594607867300511,0.855742305517194,0.855505287647251,0.863914017493911,0.673039222757017,0.688608795404445,0.628431394696227,0.585868854974869,0.556711941957435,0.577310949563959,0.88602941855788,0.83257303919111,0.825254905223847,0.841580170918918,0.601820752024648,0.508605693777395,0.52145972351232,0.547511339187592,0.88366013765335,0.851737194939668,0.816806733608242,0.851715695112942,0.784719417835109,0.639828452840441,0.582956284284575,0.908734408291902,0.875408504158261,0.88395530946793,0.861254910230635,0.858823537826538,0.855286436922421,0.699019625782937,0.248459392626396,0.891333339810371,0.882253918683892,0.857549028098583,0.87720588967204,0.86919306963682,0.683846890926355,0.66126528101147,0.887558363378047,0.867460325360297,0.824183017015454,0.791503280401225,0.604092095209192,0.625037729740106
26,0.911860999651253,0.864693558441018,0.832575308139791,0.850795130091389,0.876301145112073,0.864553155648081,0.855055255493823,0.884493620844062,0.922131219996682,0.833516493439674,0.819468296295383,0.806470599770546,0.827580347967645,0.795052802562714,0.827230795660121,0.802356283376171,0.849056612770512,0.296490208208561,0.301402023419197,0.307431593736544,0.307907436714798,0.32089540746079,0.346732035279274,0.334881330791273,0.315157847201571,0.298638885026997,0.522365224547684,0.610349251673772,0.546389705963902,0.408003206763949,0.422598874669964,0.346301619236062,0.344207876481893,0.334108537019685,0.555328244748323,0.747422631900265,0.737672105748603,0.720602460529493,0.719549453512151,0.656351973028744,0.52792015324341,0.801156949722904,0.807874437817868,0.821478929005417,0.805688706813035,0.815183520317078,0.852493290368676,0.87058824300766,0.743462062686499,0.899937306465798,0.907472183575501,0.854020010276013,0.88090520071727,0.877274658182542,0.879730243212099,0.844929981231689,0.885377849429107,0.872957133006251,0.838504690777611,0.860150837898254,0.659567562723348,0.736760921603025
28,0.919482691490905,0.684148223562669,0.870969988603508,0.899315393173089,0.895593589110808,0.894546022890388,0.843715344054769,0.887767782839168,0.927458246880109,0.846517926660079,0.872775520428574,0.853452694156896,0.885511211305857,0.726134052027511,0.864564985578711,0.831477977575795,0.879841248794625,0.87842339289407,0.86027360613956,0.877998847295256,0.768084470125342,0.838961622412776,0.920252396367413,0.885470670187612,0.82834968343377,0.868819274656152,0.885815514827317,0.878033738244664,0.83621116418105,0.878120010630768,0.893878001968068,0.765485623426607,0.796673356379519,0.860513495476866,0.902593301188561,0.875430466346844,0.82033024806725,0.904658829212189,0.943621088158001,0.966512182625859,0.848049632303275,0.885264415632594,0.855594610084187,0.877729578247201,0.871708691120148,0.897864374765166,0.94503176245891,0.972783144730245,0.32412900092188,0.883293233337728,0.89338527712971,0.869945577953173,0.89512801378575,0.889264524668113,0.945108046489105,0.923063906405471,0.769332321835503,0.855957315055603,0.882806008173661,0.939415399399068,0.779360178269841,0.853558966558276
30,0.945399701595301,0.881886094808576,0.867527506700375,0.879012352890449,0.909960789680479,0.896078437566756,0.892810463905337,0.762812725428892,0.951583713293075,0.880477415478746,0.861236810684208,0.82930857570548,0.877287589013576,0.705508887767783,0.874107599258423,0.845550537109376,0.886148014376246,0.863865554332731,0.862745106220248,0.880112026418958,0.851764702796937,0.831808288892115,0.952584673057889,0.8757353015244,0.826737978241665,0.855175567227742,0.868347346782685,0.886274516582488,0.810059695140172,0.876579528053604,0.847545824798884,0.777777791023257,0.788235306739802,0.847265230981921,0.888812002013713,0.883529418706893,NA,0.908650524475993,0.95424836874008,0.973133084621832,0.419261827188382,0.385098046064381,0.416470593214041,0.424509808421138,0.63120569574073,0.71131223440172,0.912802773363643,0.868973479551436,0.395686280727403,0.586809293790315,0.710675398508723,0.704671297879783,0.761853846636692,0.78823530673981,0.938673345332456,0.920204608336755,0.867672204971303,0.862527241309475,0.84957265853882,0.91148459911347,0.637052083837598,0.459143659898221
31,0.911111116409218,0.876822531223033,0.841721142331675,0.856922171332502,0.873471749179434,0.860566457112632,0.862745106220114,0.883578438312062,0.939744790394906,0.847254911064948,0.839718461036589,0.812270725927031,0.839705891907509,0.781732039153535,0.721132914225,0.795896044997402,0.88261438608203,0.808823540806881,0.808823540806894,0.826209141810838,0.804080533014928,0.715686291456264,0.932698965949002,0.86746324319395,0.775308655368094,0.795872045191035,0.825311953371236,0.757219265807281,0.812867637723431,0.82480393201103,0.872156870364888,0.722843153774981,0.746428586542657,0.799439787864442,0.850226253271054,0.838699700016822,0.811764717102875,0.883006542920983,0.931512609123245,0.954072400927546,0.331330840258001,0.325735304504875,0.368119107352626,0.390624302215554,0.507843166590073,0.547794144602378,0.602413296699112,0.59803923964527,0.479313726723076,0.70639387939297,0.770502997481461,0.704061642289371,0.720882369578189,0.707472195496576,0.655363342341621,0.567843163014197,0.88194015151563,0.86470589041681,0.801500859085244,0.835714295506879,0.539362040918072,0.478855327173472
33,0.582128876447555,0.515273506704032,0.509333362579224,0.876330539584085,0.928045161745763,0.910764311041161,0.896184425901727,0.826981743176844,0.652100861072592,0.497549019753678,0.481356300537076,0.876496739387467,0.898431378602966,0.89116184435671,0.867102404435436,0.822260679567683,0.645845025777887,0.860199526736629,0.873137262463589,0.886798127131038,0.85997752348583,0.814809092565594,0.602696102112429,0.563220001524281,0.528478085994649,0.547638800782188,0.901138525816654,0.900338072201306,0.841116657701603,0.868840587527893,0.588004638166968,0.497743755170701,0.504627475738598,0.529215714335388,0.906417117877432,0.882279418781393,NA,0.87387544004357,0.848438643746884,0.618672036989133,0.564154437743092,0.910817365967825,0.880428141683605,0.896149480472443,0.658753521740537,0.649864519514654,0.629352369091672,0.574150812457896,0.308618342460652,0.421973238388785,0.512180658903645,0.651190496981014,0.698734995818809,0.6897059008478,0.562632001936367,0.497603485981424,0.86405229568476,0.758278881510057,0.640422344207859,0.68235296010964,0.595225940579744,0.371230269691521
34,0.914472177805313,0.874596492410054,0.84816140126673,0.862256944179524,0.893855382872245,0.880827384783295,0.873805711621597,0.903224613146743,0.935734041035166,0.85809986695799,0.845536010492514,0.831439831182296,0.85880182371584,0.82844584283577,0.840917547956426,0.832138427744617,0.903047431645703,0.855178576077221,0.851070270314825,0.862920442911306,0.765084880890658,0.668925311369172,0.930496362686145,0.893784743247259,0.812059141423565,0.842604924650742,0.864198418736203,0.807621637522861,0.79644445379573,0.87299139924892,0.903114356928392,0.767761071754047,0.785093518419745,0.836899942108255,0.878836927355799,0.865589624139636,0.826293583338421,0.896662151101251,0.92420987111247,0.942227173195874,0.82273450977092,0.856369222913481,0.836302691749471,0.85062205082385,0.883928093388479,0.878165620614662,0.914779853918899,0.933275512571929,0.836286331515725,0.861534622098727,0.874427816404805,0.846092567234298,0.87873177848818,0.886414729083716,0.932693589920704,0.929722226411089,0.860786599356967,0.841744447592656,0.395851494951428,0.398823535442415,0.333996241839363,0.339873052286619
35,0.866130522685071,0.820013533378436,0.772378530191258,0.869785582810058,0.919271147612296,0.90516934611572,0.889705888926883,0.851423158760638,0.88343695896421,0.787969437695926,0.753127932548323,0.854286821449508,0.886274516582524,0.854512326419263,0.757231848380194,0.823316923503107,0.816122015315761,0.354829347796144,0.34853447436078,0.343977600336148,0.357382961682039,0.3527777865533,0.415814156765786,0.385748452529848,0.338122515288223,0.31525055567441,0.417037888059904,0.516470617056804,0.517380146768173,0.486428297618206,0.466983563070033,0.379894187053184,0.360835251483255,0.36160860073059,0.592360604893487,0.738823544979161,0.729254918098551,0.758127781652723,0.68099241597323,0.734883736732477,0.545774198811847,0.76986302741609,0.783442278703579,0.798968020238976,0.808117908277388,0.763960474286375,0.803736309366823,0.84757034156617,0.731384743815144,0.871141284704231,0.885054473082251,0.825575457966853,0.844226588805489,0.833538758754732,0.880553878152453,0.830617474472676,0.885321819176062,0.869584692040758,0.786928117275373,0.806417123837806,0.616358566284983,0.655337711176275
39,0.924322519002094,0.883263881613543,0.862901747814894,0.87036415338512,0.902927502365968,0.892494651324558,0.890419233923952,0.547931352585702,0.525695906969061,0.403798718201502,0.375411174071394,0.356862753629769,0.435110010311798,0.470473167552154,0.560108713889601,0.529011632714986,0.469943783500012,0.645174454558895,0.743355135122887,0.733814365898467,0.615703472038274,0.565988664315193,0.556647891051218,0.498372244540608,0.485006813286226,0.476883882938109,0.750518600682924,0.824979413958059,0.728199639103603,0.724428616148011,0.610653449090549,0.510909871208778,0.502942247978453,0.514998362090129,0.827302070358064,0.879542568005786,0.529496736474946,0.881300241800115,0.792265967080017,0.758369929532462,0.490245252287186,0.795342210380515,0.855890923907625,0.880366020202592,0.846767947077723,0.764825390151285,0.761023672533671,0.761859771947589,0.735108544797133,0.881701364517175,0.903296257073409,0.874743032429139,0.888235300779303,0.862606256430192,0.792469039781625,0.743280742226349,0.902567407768209,0.896462645280981,0.824444663391553,0.827683093368401,0.797699564319864,0.721978038549073
