"...1","median.X2016.11","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.01","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.11","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.01","median.X2023.02","median.X2023.03","median.X2023.04","median.X2023.05","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.11","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.01","median.X2025.02","median.X2025.03"
13,0.928936427289789,0.924705886840819,0.881045758724211,0.84552430588266,0.561792743206029,0.465389878943911,0.46865959685357,0.483591332247387,0.463259404311416,0.526203236796648,0.388235300779346,0.374560087919237,0.454056134995296,0.459150329232219,0.460414892953377,0.481263617674512,0.526028478846834,0.621052654166,0.569384270592741,0.509502291679403,0.441718024015441,0.378991603851323,0.437314323403623,0.642577052116405,0.675686287879949,0.665000010281809,0.681045770645147,0.673202633857733,0.665275162266168,0.539126587185001,0.425311947410765,0.434950124276314,0.678431391716012,0.782745110988619,0.77516341209412,0.787028670310976,0.521319667498274,0.571241855621344,0.476355249390893,0.471290637308097,0.452644090760841,0.563359698252894,0.779492137862036,0.836146642332494,0.816042791713371,0.796904036873267,0.719577693939212,0.630869805812838,0.75995248014277,0.689934659004217,0.562352967262273,0.519917469275631,0.652287602424623,0.806604758689281,0.839093146845699,0.864575199286144,0.850482424100241,0.82479303876559,0.808981668564584,0.776657342910771,0.85792717933653,0.313725501298906,0.601333357095723,0.435816997289656,0.655442887339096,0.785944053296294,0.744201695919038,0.867843145132067,0.864612519741059,0.867300463445259,0.869640171527863,0.741176486015328,0.867156870663154,0.775332081702443,0.660000020265592,0.829411774873725,0.820423540115355,0.854263574578042,0.871232884387448,0.875473003638419,0.794006671545641,0.77725491523744,0.762629771933853,0.803921580314631,0.636261799118741,0.717647075653076
14,0.794237300400001,0.813908343858919,0.706182936819733,0.660878314886183,0.821586626932163,0.905303789935178,0.895624231603837,0.815644999037912,0.794618679898014,0.792124788305669,0.654471461959413,0.677353120864678,0.84585175678455,0.88361692422479,0.840814443568198,0.859968369864524,0.8617839374963,0.834552899175839,0.686760968261053,0.813814403353149,0.687220427299847,0.668303168001954,0.790518588337449,0.867074813898769,0.882965800183657,0.832013230807709,0.820931315422057,0.820813851732749,0.822895507899382,0.772313500369375,0.677843396454993,0.703149894135903,0.508245598280857,0.391063003459473,0.366848052685978,0.323839891586639,0.339303106394391,0.336358553171162,0.0787006976185895,0.295253934928632,0.287462566476399,0.274650158543614,0.300801486586659,0.532039607650297,0.621996842033638,0.713364657058453,0.688009570020285,0.678493643304503,0.599113447626584,0.539061618082191,0.500592501146086,0.462197119865485,0.498039229110096,0.676007794071346,0.692906166660149,0.6675001483719,0.576449179784901,0.597101184546609,0.611764729022991,0.613147882414035,0.589034758389018,0.245524030447786,0.49058094147067,0.425020760941087,0.50348173551718,0.729311126088464,0.713652885622447,0.798335297534968,0.778493779735433,0.761805234978075,0.757996941331902,0.693975490536858,0.692980900507986,0.626572739045246,0.582133310812816,0.615117907439453,0.662330336868772,0.776983655532043,0.818239653595864,0.799920688928612,0.720066823875138,0.745882910865398,0.710767479713895,0.700280411830518,0.641759296681838,0.63479895023153
15,0.862975786713993,0.829068637639284,0.763778980211778,0.694474171508442,0.874673210084438,0.887132359668612,0.874765565861826,0.803700201453701,0.81516340970993,0.859161604067375,0.67291999829782,0.733507641156514,0.846339878439903,0.868899789949258,0.844885250163633,0.848926246166229,0.868689705928167,0.856105177917264,0.623529434204102,NA,0.694318771362305,0.72142604155974,0.817777788639069,0.858946086838841,0.876605851896878,0.831773634661328,0.849459792886462,0.823303177952766,0.81890757381916,0.798382364958525,0.721708700060844,0.739167287393853,0.866840966542562,0.854044126346707,0.836601316928864,0.834173679351807,0.681241832176844,0.593911272914786,0.39215686917305,0.350445641712709,0.368751953045527,0.326820738613605,0.31596639752388,0.467756023009618,0.606862768530846,0.707843154668808,0.783422472802075,0.816538800363955,0.850980401039124,0.717647075653076,0.700705900192261,0.505882382392883,0.50124277447311,0.749019622802734,0.754460798949003,0.735168414238172,0.732862756252289,0.752413287758827,0.750700294971466,0.865002978931774,0.9907468610935,0.198635979191117,0.568531828682597,0.415686279535294,0.549019634723663,0.821683978333193,0.793912243843079,0.828219925656038,0.59019610285759,0.742226906120777,0.844891650112052,0.795676231384277,0.914215691387653,0.769248915500328,0.647981566541335,0.742598054558039,0.789329697919446,0.870098046958447,0.816339880228043,0.814278542995453,0.76995799690485,0.840801010740564,0.642735064029694,0.764415409829881,0.691531098903494,0.590326821804047
18,0.873039223253719,0.861628876662397,0.808053985718755,0.772884430461801,0.869949172602765,0.927441864789918,0.912304927195821,0.90412228454755,0.82959631926873,0.844697655183483,0.755119840304053,0.782085574486039,0.858331945207385,0.894669389182872,0.877669316149773,0.874499858182094,0.88942244223186,0.875270712731491,0.651622124151747,0.91117647588253,0.760743794977202,0.789925637943986,0.815414390087128,0.884601088690346,0.894437061985153,0.873507382601676,0.884448296006988,0.86000000834465,0.871380900448936,0.836832970758024,0.614875839948649,0.375494806279599,0.345895115195257,0.406481160910555,0.486274529577178,0.54970164661827,0.690545307446833,0.641033518128105,0.392760187387452,0.400844651460657,0.38873531860733,0.376680679619318,0.745308138430132,0.86666667461395,0.747717662096034,0.830882363021389,0.824234079103923,0.780392169952396,0.606183178553531,0.523993442531763,0.490275302619651,0.444368825224815,0.521803279717769,0.878662060288829,0.900152794339438,0.911591700771262,0.899069798998085,0.903379778720829,0.67985484562814,0.854901969432832,0.746693020658701,0.4734345366878,0.550012281723333,0.375851400588679,0.539028972387317,0.880062131008299,0.869980136553446,0.922580411541932,0.922315597534179,0.924139071913325,0.926487944690525,0.68923571280073,0.623787432124758,0.564832410504748,0.516987021606757,0.723986944556247,0.704365741811411,0.916618680412119,0.919514505636124,0.936096260493451,0.836308662571123,0.767132768621213,0.547333549762121,0.523573013146729,0.522097406762386,0.48494623745642
20,0.591449466874044,0.605631749882196,0.542343787525686,0.520904871562948,0.909059325350952,0.918119541851795,0.903413960171138,0.790365541423144,0.760361413745387,0.658444311884179,0.501259588840712,0.585804190591685,0.895030895324573,0.909415708552788,0.884442470741936,0.88128558582348,0.894842549345637,0.872951239347337,0.603727010597461,0.573333358764648,0.532658682715959,0.524894145967098,0.810011170259381,0.890756309032369,0.902850658251885,0.855219593717912,0.863444962648612,0.835620307065918,0.61853834715795,0.587180393830248,0.524992247423686,0.614504454887587,0.914755051642379,0.894272452122037,0.887739093407301,0.881035546306474,0.839215695858357,0.619165583661662,0.533433914187011,0.500149219904658,0.488774929444606,0.524985468034023,0.899140012891533,0.869727955924046,0.847619056701538,0.879631859915536,0.835989088951755,0.73519443253352,0.629411786795145,0.611342203136004,0.592634036061348,0.537727160291989,0.517936599335917,0.912760967189741,0.896036718753996,0.904946904298054,0.901278253292333,0.895949482113599,0.781888951782063,0.851517602188871,0.632780313492039,0.25264819617265,0.56740198656978,0.490710383067714,0.514167386043091,0.884768994923204,0.819334096933444,0.887347899801284,0.887877354714258,0.892719791803664,0.895749254818337,0.61096700827312,0.63407089786865,0.602596973579118,0.452023124247247,0.391765973288722,0.388676689430181,0.386171317414706,0.426300657988537,0.447522443216073,0.386399521039843,0.384255201515838,0.3194422765575,0.33668969303721,0.307594160239096,0.29625976335661
22,0.570506072329947,0.585475696457892,0.521107294980259,0.512326274119595,0.869913564574414,0.910656441812948,0.898296373789437,0.765575300691195,0.744990121333896,0.63162394976017,0.490788013867607,0.549044144526143,0.887726949320871,0.902287587523443,0.88167514624418,0.87805374728306,0.888598408963952,0.836875936564364,0.589651440580701,0.597224760055542,0.520597600936961,0.495401730579812,0.796013084053948,0.887568827333111,0.894314772237502,0.857230424880945,0.854948654770827,0.820225797999915,0.590961742401242,0.558638576066785,0.526192233518266,0.602210362390965,0.909633423971078,0.885744574907674,0.882593188414689,0.867814450729131,0.753011849012394,0.495197516423027,0.436611768484253,0.411619467868338,0.406981586055717,0.447619050741933,0.427973860503648,0.482064591611494,0.548148175085688,0.665546238423313,0.616624063774751,0.614640545846432,0.50598042160342,0.462745100263412,0.453869971790598,0.43529412150534,0.434858391682715,0.788235306741111,0.788048565387934,0.779788874663034,0.730501135190714,0.74364562167097,0.632026165724016,0.746251456878477,0.6166712494784,0.24621417820458,0.492401974275812,0.428027685950949,0.506905400234677,0.819607853886484,0.783783796671589,0.835294127464845,0.801120460033796,0.811764717102797,0.819607853890197,0.564916745309115,0.578053000726453,0.520116223229654,0.4335512022177,0.428431376815017,0.383244213735654,0.421417802573036,0.559683548776263,0.514542512597255,0.462972465632858,0.477647060156467,0.419154112743135,0.419803926348829,0.357102849653885,0.359879344701982
23,0.925274554192429,0.918771527787691,0.84524887800213,0.808839353582628,0.93287734098214,0.933326768515688,0.927371121315132,0.892796827055471,0.827783855898608,0.945593872974635,0.780905958324803,0.830941617488837,0.849581954951547,0.870698090861813,0.846260429499401,0.849038982612119,0.871176884226167,0.862278757546386,0.905605411630597,0.9080403813949,0.795199061523814,0.811490207314551,0.855238015781026,0.853715694993728,0.861886097579535,0.760451354508142,0.783253080227938,0.821202558172307,0.921771154437294,0.875794125050341,0.785517915597472,0.807337390879827,0.883388204078598,NA,0.87369024477841,0.819153660939909,0.858073400728646,0.884941442178047,0.365636432070221,0.476584618521395,0.409908824864775,0.346875009126984,0.421615597016836,0.66765948865992,0.74946281375139,0.779682091724789,0.756190805455322,0.753707474675733,0.726126142450242,0.59900499902571,0.57696423747335,0.531304963703905,0.649471125124375,NA,0.81527452081446,0.808728357107928,0.729749828919656,0.752440782729596,0.738954263925612,0.783006548881605,0.720717405398413,0.379698348045349,0.560723256285012,NA,0.557220293415949,0.793768062148013,0.832956373691578,0.850536574886479,0.81540617346766,0.806575571045756,0.79219188913705,0.789625933829719,0.813725501298904,0.681318233027538,0.570877556918125,0.753213522334927,0.796078443527261,0.877053531440542,0.874498872577405,0.866947848784752,0.820281873457167,0.824033623933827,0.271899485458957,0.740056037903201,0.662580785751364,0.638859201561365
26,0.703359190806677,0.754901975390933,0.589932468007704,0.54765627696189,0.866830073296986,0.913725495338314,0.897588606761774,0.757033758211809,0.772376556777257,0.75908194170423,0.554201707242985,0.623563833926798,0.889172693224379,0.895967187399588,0.693589226996882,0.626013094187316,0.637721776962935,0.67254903912636,0.494081140860471,0.505882367491722,0.36053558556661,0.298581023357656,0.318054505370144,0.353202623129193,0.386893097311369,0.436509662998702,0.48934517266689,0.307871402083066,0.370277222066745,0.339005611837415,0.26565745341464,0.255424851179289,0.421886092424877,0.528104603291689,0.523446670526156,0.512362161418598,0.55168205295137,0.590035675059742,0.300944845756899,0.450532967812361,0.437440090874883,0.448636217323927,0.753814807917996,0.764421266413407,0.74452615901822,0.778309681908627,0.706710632762125,0.688635472740846,0.687938224185592,0.628880741074585,0.576470613480055,0.528550960668585,0.538668518149536,0.828867112596783,0.823853221508282,0.805354439295196,0.742419910140745,0.762860452427365,0.62602043045423,0.772895053905247,0.815686285495373,0.219927538024307,0.64672150534963,0.492890900373272,0.578197970986203,0.782521987269765,0.803725946517208,0.871239191607411,0.86225896137801,0.856653110036195,0.86287009644788,0.801069530573553,0.855450989007795,0.778765287412052,0.708249132013253,0.728676486760483,0.747005265267345,0.834738571941959,0.85019429053641,0.873231670591649,0.740721664938798,0.784518180299999,0.754941991397234,0.791702200536969,0.703476500291709,0.658346321847443
27,0.624064193530516,0.651307210326195,0.561937742373631,0.524909251265985,0.889866233428961,0.916742086410511,0.905695617198983,0.75236885418759,0.717304414336993,0.63259806111455,0.516146240410981,0.548761879054562,0.880191057920396,0.882247316716925,0.85858586701482,0.852629658774829,0.860278496534956,0.823249310254806,0.624525388081869,NA,0.504240795623302,0.49953315797288,0.765892253202468,0.845733978458452,0.862626781237602,0.83134116649639,0.790341334210629,0.700247933124932,0.354967328906206,0.342903261199454,0.261077858552303,0.230463200937303,0.257138877150896,0.484967323640997,0.323754700574744,0.316078442335282,0.419050038631702,0.500061304308514,0.126593141933088,0.386373796794924,0.367429854091769,0.368951258035796,0.6578188504071,0.728210800513708,0.739555571079378,0.767818252245686,0.728258378365583,0.712238015799558,0.712374744812332,0.63885920156181,0.599195599556265,0.506938189267962,0.515601051890225,0.813324431804166,0.811660604666867,0.801481202352016,0.726643597378569,0.74712645185428,0.681812054124136,0.760534015107489,0.770254024389012,0.327629243785568,0.649942350737714,0.581092461943626,0.57266108989697,0.779577855203899,0.798708861590966,0.861093919528218,0.853630109413368,0.850980401039231,0.84693367620722,0.776121561439751,0.829838032307503,0.821942120790361,0.687145988146011,0.708748897622603,0.727255767041894,0.839585655140394,0.859529005156742,0.876491020433667,0.709620115347016,0.736928120255002,0.774291952450824,0.7218516438275,0.667366966605047,0.659341492742659
28,0.654321008258044,0.64102566242219,0.578387824694288,0.537946971023497,0.839635863900884,0.89754124482474,0.889725496769038,0.743315523320966,0.726718655552068,0.698731275166369,0.53150329589785,0.577281972458187,0.857727185372373,0.873986935615535,0.837173212319608,0.823056129546134,0.840237680348833,0.858823537826534,0.513106324170762,NA,0.388758176565186,0.336732035875407,0.33908497691203,0.331562312380257,0.360418752088567,0.415215694905077,0.462832246224195,0.336313735246897,0.337737566232789,0.327782032164863,0.238163558812094,0.228758171201162,0.282234118743788,NA,0.413811896817533,0.416470593215174,0.512124879020052,0.566013097765039,0.172984754045987,0.407142862677876,0.364552103421521,0.372549027205173,0.664145678282119,0.774193561846819,0.760784327984188,0.788758182525688,0.713507642348668,0.669243717193625,0.690196096896886,0.611764729023366,0.568790875375557,0.488333363831199,0.50736221952279,0.799215698242484,0.800000011921895,0.789495817253158,0.73941180706071,0.75180267134049,0.643688746727988,0.723398709297429,0.723921585083008,0.269803935289467,0.607843160629241,NA,0.521942138671881,0.738381805091342,0.799854768647376,0.857080618540656,0.84758170843178,0.845892960961703,0.821503278613238,0.738258109536263,0.821641259722214,0.743386824564117,0.629629651704517,0.642284761304423,0.69226383295925,0.818562102317903,0.841017497552552,0.866666674614099,0.689760367075806,0.754103137387159,0.773152351379385,0.716302537918138,0.672418320178781,0.636552000945205
31,0.941437911986916,0.928243089590506,0.883144296070822,0.859222341391654,0.876022857474429,0.91854342222212,0.907712423801415,0.900948772507345,0.875630259513542,0.927451014518432,0.807777789234702,0.84236832927236,0.856095490248307,0.890762533744154,0.874509811401325,0.875660138130143,0.89416074752798,0.90223842331778,0.64836603402874,0.959348248763248,0.838189390079898,0.872869882799938,0.833685278892168,0.870813620501476,0.885651669782776,0.866139717865711,0.833234313762269,0.863965149720399,0.9246302074506,0.903393670916417,0.865620923042145,0.852304137205554,0.88758170604709,0.881792724132416,0.868017437060673,0.866512887617974,0.876252730686481,0.915441181510429,0.952031830082433,0.817478036572005,0.797385632991586,0.875466291497272,0.892577037215167,0.803443340266908,0.855277438747089,0.906753818193949,0.890743280565711,0.602422169026764,0.465098041296155,0.410130724311063,0.385481859141446,0.361201510150453,0.315724732245088,0.501176482439337,0.621764728427103,0.684313774109002,0.619958011167989,0.721195161342157,0.657411785125636,0.729934656619151,0.71980393826823,0.360361999273248,0.569721867871228,NA,0.558401614804516,0.842055452280372,0.817916196934955,0.851909957991566,0.818907573819102,0.796078443527219,0.789176483154272,0.678007438374882,0.646918788551086,0.576114107260944,0.552211608997361,0.807381787720591,0.848235303163527,0.883760690689073,0.868009037237901,0.852066373825072,0.795450992582362,0.795055425683483,0.734150342642653,0.702832261720375,0.652810478210455,0.638518540064337
34,0.629131674766541,0.616246521472931,0.522960180236447,0.507551134900844,0.905882358551025,0.929411768913269,0.91446078941226,0.773401548033175,0.810457527637482,0.684135491197759,0.498375351514135,0.47589391820571,0.774200219857065,0.390849679708481,0.390798417376537,0.414705887436867,0.505113447413725,0.585620939731598,0.448941209316254,NA,0.317853468029123,0.275381277004878,0.322622823138391,0.53986930847168,0.574509859085083,0.647058820724487,0.65490198135376,0.273529425263405,0.314455095418664,0.30264280801234,0.247058838605881,0.225455797816578,0.411764711141586,NA,0.599504671598736,0.579014333518776,0.603161598360816,0.615913634714873,0.262063097046769,0.449299722909927,0.447026944015084,0.481232494115829,0.79433552424113,0.792156875133514,0.789355754852295,0.809523820877075,0.739215701818466,0.688235312700272,0.684313744306564,0.619607865810394,0.586928129196167,0.553314685821533,0.550490222871304,0.844705891609192,0.840723991394043,0.825116730871655,0.703344864003799,0.72829133272171,0.610882376134396,0.745882368087769,0.772058837115765,0.319529422521591,0.640369110247668,0.584313750267029,0.586181163787842,0.818431383371353,0.822222232818604,0.883224407831828,0.873949587345123,0.863101612437855,0.860784322023392,0.775686287879944,0.835032689571381,0.786827564239502,0.71677561601003,0.745098054409027,0.752190252567859,0.851393197712145,0.854550033807755,0.875817000865936,0.71265598860654,0.748575671663824,0.792156875133514,0.749019622802734,0.69803923368454,0.673001527786255
37,0.621176493167554,0.63821749036952,0.583524654187782,0.544862772226406,0.864997922106016,0.917507836451858,0.908251639455523,0.818518529335588,0.733459851433853,0.67129746396496,0.538018871437342,0.557901819547224,0.541093313152241,0.382924843579689,0.397478997707727,0.436742760574726,0.491923446368217,0.558288796381528,0.555248008056068,NA,0.357085570015793,0.315615413777945,0.334220364690437,0.465838785803387,0.544984037446634,0.580610046784385,0.596375543963289,0.283396307208122,0.321794882416879,0.325115099938084,0.23761534099193,0.21503268182279,0.324252548369924,0.365019615888923,0.475508039646801,0.470642703274575,0.540973157352425,0.606243316806436,0.162483665347481,0.443137266123906,0.41519761057684,0.425323001867285,0.730015099047801,0.778799032792265,0.765964671417178,0.821912635313671,0.757044313682367,0.735049035400129,0.772058837115816,0.738587245344917,0.664145678281574,0.575122574344283,0.569150352477914,0.821840131282772,0.829016894722898,0.808424390000954,0.682352960109564,0.709803938865575,0.586989057518821,0.741490211487226,0.802371192810254,0.239932532752777,0.656862765550661,NA,0.558984275724323,0.793511598760121,0.805347605184988,0.870306694507482,0.858616147190278,0.863379477577982,0.84745098948479,0.82397760152893,0.877401968092392,0.808954259753301,0.718699203758951,0.704049463505577,0.715736567974234,0.834313735365745,0.81566761136044,0.873270704721344,0.740215069247983,0.810398777549397,0.658892349193175,0.827233125766118,0.720718970894931,0.692623734474661
40,0.621212143789638,0.625458592849393,0.515434920787811,0.477514643560756,0.776420325040817,0.914179823384052,0.905332744798877,0.69803923368454,0.752667593401532,0.638071916997433,0.488235294818878,0.500228023113206,0.868714079799422,0.896880576556379,0.885363445137486,0.8808654567291,0.883651245208014,0.837424362147296,0.588235318660736,0.563725516200066,0.507489582554239,0.470098040997982,0.741326491363713,0.878758177161217,0.890762525134616,0.791271984577179,0.852066373825073,0.827414340504976,0.606745121479034,0.545343164354563,0.46804194090267,0.541045778989792,0.85644682970914,0.364986002445221,0.357747028855716,0.339800491144783,0.40648926794529,0.366128420128542,0.125932067055518,0.325079074309718,0.286983239722539,0.265581246465445,0.245254208160713,0.335669596778586,0.443137278899233,0.621639521725207,0.620168089866638,0.651106915166301,0.612390511213465,0.550916480305402,0.501563676739041,0.441110231385038,0.487254932522774,0.680156881809235,0.704881970371519,0.703057137868738,0.623263915379842,0.653895561146525,0.684364020824432,0.698471958472811,0.672073120631061,0.216142272879911,0.51168341213657,0.352773118019104,0.502352957427502,0.775867283344269,0.763250723200024,0.816764716804028,0.793738152711622,0.790778198745102,0.786084769233581,0.747237091714686,0.738386139273643,0.650932878797705,0.54815880263724,0.682542158584846,0.742065374851227,0.856088326257818,0.87387906963175,0.869814600263323,0.809731311268277,0.835056456652555,0.832042912642161,0.811562871670022,0.740042306921061,0.731745474908981
41,0.617386949045223,0.63490198254583,0.521467645872621,0.478431396715103,0.719209167063308,0.922311267299953,0.914093142375361,0.733851292223485,0.705599797002505,0.640051911858874,0.477412077287583,0.480400294065493,0.863395049585243,0.896098724582776,0.856751164285057,0.88547219152491,0.876168074607884,0.814970017295909,0.522791510628034,0.62650441712273,0.530891293558154,0.47674179508302,0.702656564212597,0.88066647058943,0.893460679607333,0.873557965543859,0.834758331782698,0.791765360122298,0.636809645895086,0.582308402792647,0.475529579039944,0.495424841005023,0.898821969945946,0.762399091446662,0.412968701439042,0.332954346053709,0.376043417883205,0.340822514261585,0.0896562382491337,0.318155091052681,0.289775922894469,0.267669006868962,0.284390531461413,0.51418897726495,0.61542310490763,0.737341042843044,0.724877874519422,0.708639116570681,0.61613193018855,0.544444471597543,0.508044170264924,0.453870861437702,0.473919464054962,0.699440878130143,0.717706673957772,0.681966973102219,0.588522900343409,0.619846164550503,0.657135049120354,0.687800430602151,0.670958489957103,0.239294118285051,0.540349816851875,0.474975333559924,0.554415219209369,0.787348599485363,0.74166880412551,0.818396110005069,0.787002439084631,0.775898944358829,0.776431320406404,0.745720172907446,0.762859610527658,0.691771427790302,0.627402912015475,0.685934344257372,0.728969148362039,0.823152574870126,0.841321918024933,0.826832197465356,0.772697016877842,0.813659109057309,0.711096604003088,0.768167955152189,0.699650168418666,0.679795415504986
42,0.980046137290329,0.959502264857246,0.902857148647031,0.865408813053487,0.912418305873871,0.934867864069313,0.927141387211231,0.807381787721492,0.870487689971228,0.929965895154928,0.790413955846345,0.674467655920213,0.863700360059601,0.89881646955311,0.87139745553313,0.872837377821641,0.898474951584914,0.895588241517301,0.665172755715647,0.95686274766922,0.876353882253043,0.819947220384795,0.771328989664312,0.82352942228311,0.847639775937919,0.735304190563435,0.806535959244002,0.777687640026366,0.831105179407259,0.502857172488806,0.380217093974352,0.355624363610619,0.381561754565932,0.438344230255112,0.401400566101397,0.391866382626158,0.486274510622472,0.500103228971088,0.150117653013051,0.382139819471827,0.369934648279252,0.367647066712646,0.594206797806558,0.707843154674684,0.644117668270615,0.395548495892508,0.417647063733293,0.423123736834372,0.450213131695385,0.419764710665112,0.401456588506477,0.339100355610558,0.316408679674148,0.477995644014121,0.561764732006498,0.518980391026706,0.463000002205517,0.603553945199311,0.632941198348262,0.66971679528425,0.678007438375462,0.198098636486275,0.494607869535235,0.448687785863638,0.532418328522925,0.692857161164163,0.476896847073035,0.496104579270274,0.641129806638025,0.718725506961696,0.749092244439653,0.629527127039256,0.620098061859158,0.496134476575813,0.493776641461949,0.647213643318397,0.698372984185789,0.730065375566686,0.645240146181251,0.637003540993433,0.711002195874473,0.726559731090677,0.659607863423796,0.597936040474096,0.527637749910124,0.55350142717223
43,0.621252394490162,0.618300676345529,0.552372859871574,0.530040723535087,0.840285214510983,0.910160433162684,0.904627456665272,0.753991611302886,0.751076055008659,0.6264994455611,0.502531211213269,0.525908524989996,0.870112901384192,0.871298672064856,0.874105205138778,0.881561093032226,0.87348525749676,0.843050759066447,0.551882379651193,0.631372570991516,0.502687030368046,0.510416695848259,0.794945545990486,0.858823537826652,0.876625366901364,0.854880182279691,0.832833535531071,0.831960794330293,0.626831807587256,0.593779605009859,0.526896873893843,0.60641713575862,0.901994307836228,0.853467249289548,0.865761082197069,0.866666674614298,0.858841044562203,0.604694022373852,0.573168240095134,0.47686274647798,0.50017120387576,0.577777802944248,0.90433944639641,0.857932272284201,0.647633557175768,0.770464148700071,0.667131082790565,0.638095259665849,0.485520362853389,0.459987747482637,0.460438295321793,0.378501407801991,0.339106763403264,0.327397996512103,0.384497555905363,0.406506244433693,0.455637257548852,0.586313750152792,0.58245100528041,0.791036427012719,0.783006548880131,0.33208557150657,0.502626740707194,NA,0.430501093467881,0.648926258088543,0.659203056373156,0.705695629121719,0.776827107778698,0.810670325923358,0.845461156633596,0.782097199685079,0.820543682707915,0.74098040758213,0.630980414148398,0.766250756653461,0.80609244853331,0.856323537975986,0.872737564147152,0.891645360252466,0.841954032408396,0.880124784327575,0.892745104430528,0.743823544675548,0.818266264701261,0.755322143435167
45,0.944251660820392,0.934988544745879,0.868160605430603,0.846498608589172,0.884481799602509,0.913751210541022,0.899801724412468,0.852450989186764,0.899700441708167,0.858448074219075,0.811248721260774,0.677176489830017,0.859242636738843,0.888413553888148,0.858589850324492,0.858952113839446,0.888084471225739,0.904411770403385,0.881704499871712,0.995569137009707,0.804633476924449,0.857196813159519,0.84953914086024,0.576083298082705,0.429440817568037,0.359471628540441,0.372984757026037,0.36911765486002,0.37401048126428,0.374269013342104,0.382043350684015,0.391350305460869,0.61484437877849,0.58418517425412,0.616932212375104,0.554110793690932,0.601459212081377,0.63533148765564,0.493780028938458,0.490081888379403,0.505671545382469,0.513883966388124,0.796895436942577,0.829581458121538,0.838106838588057,0.849616377250008,0.822291032264107,0.800946597395272,0.776174634132745,0.717147966948423,0.669680102247941,0.637387409000783,0.669290893956235,0.851400569081306,0.825592330656946,0.823360625481763,0.762265809377034,0.794488618502746,0.676488932605102,0.839523269849665,0.834986553472631,0.288057053631002,0.697549037635326,NA,0.664114554723104,0.860011891885237,0.829669251586452,0.887520906537078,0.881812042203443,0.883495152575298,0.889449119567871,0.851727366447449,0.859335046747456,0.804994146029154,0.758260100052275,0.863487024565001,0.816280462525108,0.867178183534871,0.794158800498589,0.884879201985477,0.843411352365248,0.86412918918273,0.830233621715319,0.812368035316467,0.731395633080426,0.741059424272224
48,0.946890759467788,0.937452704106439,0.855173842871796,0.672884436422187,0.30508118387215,0.291884359364196,0.295681618155113,0.362386212684613,0.324461598379976,0.322702216450659,0.29724712285024,0.288427540485212,0.343630986891738,0.45050894969871,0.470985062421796,0.518823558093188,0.56292624071529,0.424434393645071,0.397508845710953,0.297750877109008,0.329287935872439,0.312605053187532,0.365879693202085,0.615174788497989,0.700508140572747,0.677742257100512,0.612756933074551,0.514161249002977,0.460032065522517,0.438222728670105,0.399154177483932,0.381868023065532,0.691804945468973,0.775546004132432,0.755948641083588,0.751808293659276,0.624685576937939,0.529489601652572,0.388913102727703,0.443137283788787,0.424326603837311,0.41268908083523,0.703737762758289,0.833630431781371,0.829567392667196,0.791203716148822,0.659712209252125,0.596480667592101,0.588989466428992,0.535927629471023,0.505404972252992,0.457894739352246,0.454915609728843,0.783341448662074,0.857482614440018,0.883546443088457,0.855648934840678,0.796901972889916,0.582994837130523,0.605044759883048,0.633055885726645,0.286159182296721,0.4874308915483,0.442535951138198,0.439198182896305,0.436403999351791,0.763725504278941,0.893935031312108,0.881671342253525,0.867538134256709,0.823863819587993,0.579697504043939,0.607930956936708,0.516017978316194,0.471438697663276,0.464514366001009,0.485641340725783,0.795127254597872,0.902734332986414,0.891249990463161,0.557094692223026,0.551834308812941,0.446096962354395,0.532040077955861,0.498080714039671,0.455273236220396
