"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.05","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.02","median.X2025.03"
117,0.926267448309248,0.903114511245436,0.889052294194607,0.900466859340682,0.919148289132848,0.910931141048224,0.907398698329909,0.922371472899309,0.94636066867542,0.901384218373175,0.876903941777315,0.857418932162684,0.892227021211259,0.869597673828614,0.895055285329504,0.888377579904705,0.849007488280148,0.923260793713227,0.836150611913765,0.910105586051859,0.887148403689552,0.866510809415393,0.84932519360019,0.867631380438759,0.854803453608965,0.887433161789705,0.84274770447745,0.935358259304605,0.908850660319334,0.832266951862008,0.846557946962629,0.859427912640269,0.845464904846646,0.773057384623323,0.793137267231879,0.831290517890652,0.847653356133621,0.797214949017041,0.791192822903321,0.803202557237073,0.829346415400411,0.866859802469163,NA,0.892339215349734,0.90107425335775,0.939734007429828,0.936685022608896,0.910994841043371,0.83268618789199,0.795656906859353,0.825601194264754,0.845098048448524,0.869828464110796,0.861443013010875,0.850817002355919,0.82803461834899,0.923949584364838,0.948115891783751,0.92628648845289,0.851984025177715,0.801168835926838,0.870735892420069,0.895661249439766,0.862197083050879,0.880069211300642,0.885993724670774,0.940693705257988,0.95414051482378,NA,0.871510964982553,0.863520485487652,0.869263670704448,0.889135535033252,0.885592595914771,0.909116172208974,0.944741536270448,0.646760869220339,0.552612918957083,0.0214949143365494
118,0.927388620681081,0.903446933029957,0.869669152207868,0.880402937531416,0.917742085363133,0.899438767005535,0.901305328011467,0.923091148973055,0.952034239122702,0.872114601963243,0.866977857088845,0.84663180002588,0.87550977220433,0.862914915488064,0.846581408165444,0.876028287262501,0.878291717565451,0.594031240832973,0.218904803572418,0.471004545976329,0.362822971296688,0.303731162951714,0.302368929220092,0.319286449219248,0.357530348889943,0.374026383345092,0.360590762528745,0.395726363056448,0.386851667486601,0.375812877239995,0.366562254153911,0.527674517637736,0.626464526920721,0.592505769101457,0.466400121948805,0.445534812914992,0.469053835332526,0.429293774820068,0.430507732494084,0.420331693980319,0.617309376458134,0.740770084162576,0.59369750320931,0.7064845010521,0.674413588515167,0.611076174572537,0.535413244830306,0.480917186835324,0.438060011912266,0.402732122508901,0.652857272541467,0.699082522180483,0.708919388010977,0.63877053489633,0.627513936493822,0.679568444407499,0.72745682652097,0.726340734416779,0.634057228924092,0.562721717127724,0.752176733560126,0.843932851432995,0.842347763313184,0.786135881236101,0.797786195262304,0.790012446758197,0.787496048448033,0.691341303611665,NA,0.779223490629597,0.790616556337624,0.806424709076573,0.839946911995666,0.837210879026341,0.8035271301604,0.790247322827759,0.750249519944187,0.692765400327433,0.230010166668678
119,0.906555621643287,0.856585052581401,0.824006615784616,0.82008035333034,0.831934897179795,0.814455203049557,0.829860002083124,0.660183026790745,0.915023212415573,0.831899666433774,0.800886814163262,0.784447932833231,0.397972214572698,0.327794068349298,0.287814424457461,0.289994646530698,0.269238531079343,0.293502004134283,0.0589546716784947,0.281133642968206,0.274696558714066,0.308784193967023,0.306732385320553,0.308548664517723,0.307809995460186,0.305334835591314,0.313358011578044,0.345702024732705,0.345566803041734,0.316632764660223,0.318394594206977,0.412276220062983,0.454473746234779,0.417621720263197,0.381977606650677,0.420003232396991,0.417102704888496,0.364360458648049,0.362257405714647,0.348287323968917,0.476521237201009,0.55513664505801,0.447463684960467,0.577529723192133,0.5316096805305,0.459016848618127,0.42679365515704,0.394933307451825,0.373384564796025,0.39169021072135,NA,0.555766419057082,0.507922300085723,0.486821896210705,0.486274518843355,0.470843041924453,0.504332658176994,0.435182076692817,0.402149606413288,0.38269588369658,0.467081973639736,0.600133048550142,0.613447188190896,0.585737248715692,0.58180430627216,0.56747183315655,0.518320863020181,0.296330928067665,0.467296772666069,0.56680841254131,0.62407875895964,0.717458019325533,0.700643138339185,0.651812522553387,0.554549502819019,0.565648854865582,0.526108936228979,0.422195663649944,0.0299301776163575
123,0.557390674949884,0.474762837732691,0.57936762796848,0.835497845302427,0.753692129825462,0.786855495638454,0.773988140832559,0.758139549299666,0.713250165635721,0.500273029072546,0.601725513935006,0.745728306472193,0.828449980999625,0.838515415787825,0.592212512138279,0.528391547319993,0.553142309189667,0.631903309571338,0.0697357236691285,0.439969837664983,0.334475338458982,0.463216871471502,0.783203860499076,0.74113520697556,0.622418311238707,0.588273765409902,0.618445919620069,0.694031160105521,0.69691072479395,0.652799697266233,0.639014601707041,0.785553892453451,0.698096068009273,0.775812770089957,0.646150691885887,0.702755043778605,0.716176487505007,0.676816628258964,0.697845575985831,0.752729214526294,0.662424990109744,0.881792724132569,NA,0.861783212085926,0.821325142009447,0.63949819363774,0.586540813799157,0.557623075587301,0.623238947655895,0.71142236391638,0.669019627571352,0.794257715344739,0.780814847546493,0.516013100746041,0.77620916366592,0.814525501251097,0.798811657862136,0.800145255194663,0.705098056793084,0.682483679055964,0.216603006828854,0.582868961911024,0.917108809246518,0.658823549747581,0.516453566758697,0.839624192565505,0.307512107220647,0.176029416173749,NA,0.585411789416868,0.705982923507311,0.828322450319654,0.777660729280338,0.660439524125021,0.660224109887801,0.864454507827462,0.839150336384505,0.733664749373327,0.00844226602602783
124,0.902393690564328,0.850922730915561,0.801188998082766,0.819033482761026,0.848580635305606,0.839399890737069,0.83206810751876,0.873254909515224,0.908595766985004,0.815767984837064,0.750845180503148,0.754421028326087,0.819035958498736,0.776356054028333,0.829411774873687,0.695677379992835,0.412478637695412,0.346964337021625,0.119286987862937,0.311519619077592,0.29393217974427,0.294604169695125,0.30443900947789,0.314351283489585,0.300105224731565,0.28657618165027,0.281359490156369,0.319734941754252,0.322481880041135,0.298670791173313,0.273214299231866,0.307600804594272,0.374183014035376,0.385103492687341,0.386461257934813,0.334382134814808,0.341733957915339,0.317156873643441,0.286787747936847,0.275272344549565,0.384991534330453,0.520763702455558,0.337254911661148,0.464697246640951,0.445650107941819,0.438940647770457,0.416048090905049,0.404040409760192,0.348053857461867,0.350058539812321,0.519237912488722,0.581478881548907,0.585791318757279,0.565569982690464,0.578736061356569,0.56177550554282,0.573793987433209,0.624178865912749,0.488757116419735,0.442254905402749,0.628748986502893,0.784191189333769,0.809150338172698,0.768913871451637,0.766551340327486,0.749437658012298,0.733333349228044,0.58826415372255,0.507946365758356,0.655679292231851,0.686659981807169,0.828595974149514,0.832149183399532,0.838325694520297,0.755517601966959,0.75857053937462,0.680077049880881,0.649707623217881,0.148922785012753
125,0.633986949928372,0.53910037349335,0.613362405035772,0.856078439949623,0.833333343267431,0.723961465440305,0.880730230232583,0.714052304626308,0.687225211753184,0.592357993127568,0.604735502658071,0.77180206775583,0.772549033166275,0.662316531433592,0.52080139258634,0.497476118804098,0.638095259667809,0.684429084555807,0.341370137754304,0.56732028722827,0.61368851729223,0.758431386945494,0.811764717101883,0.726285116095191,0.672341406351115,0.608924972604741,0.558477534969797,0.701604295861735,0.67208767813848,0.656318103273779,0.677705175347814,0.739997452380605,0.889239604880107,0.857254922390588,0.719751331866298,0.875686281919278,0.736383457979275,0.682498203383422,0.72245237776866,0.797993628090888,0.580693840983472,0.90718954801541,0.728506803512579,0.892515885997625,0.862626270814301,0.757681548596193,0.699215704203927,0.622657974561503,0.667189562321123,0.674945553144036,0.878991603849933,0.822376019814433,0.637096823223581,0.789473696762405,0.860834598541369,0.770196092129607,0.826698909067746,0.787737329801676,0.680174311002688,0.651634007692681,0.874737148699145,0.862585042203965,0.754798776227477,0.859097135621669,0.83902895450623,0.864132738113171,0.810130730273269,0.598142438818134,0.782570819058889,0.805882364510814,0.874509811400696,0.864052295682839,0.775394092588031,0.766496566877709,0.80438843369575,0.839572202076984,0.743464067581839,0.291683581634341,0.096218489111836
128,0.937549023330233,0.911274515092727,0.882062461641367,0.88681917885956,0.924618740876754,0.894281052053181,0.902049916711782,0.934820828766407,0.961568629741578,0.900576707195126,0.871677567561748,0.842374737064264,0.880134687279501,0.854756726159257,0.879375461075375,0.867524517700414,0.862332309547736,0.931944448501065,0.887543259298842,0.905197640260289,0.879500898448231,0.857528019696764,0.876750707626469,0.888857493033864,0.867194053941871,0.894117653370231,0.840844655037139,0.947181375697215,0.911843142509904,0.839072223843993,0.856239558652697,0.836800237065064,0.852549028397087,0.848894855515704,0.812280712943992,0.821417808533547,0.867124190928721,0.793697491289086,0.801643610439171,0.809982186014985,0.853460216347265,0.865647066832238,0.773594784739008,0.573624313839544,0.478336526261716,0.529642473264991,0.491118806258861,0.439061902908138,0.379772968983091,0.347676905925114,0.345648444013287,0.382887707515758,0.372433686958064,0.37047555426204,0.361819180349726,0.406442582607698,0.504474634544922,0.518954277040016,0.366769873782967,0.339014589786853,0.292955713139907,0.377718367361985,0.444213767262264,0.508248846079673,0.616718289101708,0.718266270662209,0.765795220932372,0.501470617952516,0.622689098119572,0.725210100411282,0.764086701367309,0.851568636296557,0.86303559276766,0.813856220246483,0.60000002384451,0.724473509525072,0.744934655726807,0.505421019654007,0.0992356279913586
131,0.925096167331727,0.877076220074947,0.832897613445993,0.825845421008467,0.835622063497339,0.811160141974777,0.833012758779079,0.832911741204243,0.933963226530812,0.85211162269118,0.81609372117311,0.786410418477386,0.813302587060214,0.775502941825049,0.696527303701172,0.788671036561159,0.785652051369192,0.87225782163062,0.707779903565684,0.839528033163625,0.787635537456001,0.602390804573094,0.337154358625478,0.309221825096821,0.285973692185358,0.278237462043865,0.297904001227823,0.4252218826821,0.429065748172709,0.394224052512321,0.37388744645143,0.401593933759069,0.467973858117937,0.415314233302978,0.363860061939971,0.404708308754067,0.439030601123733,0.383853103717234,0.3876750767231,0.383397917012283,0.52721571445454,0.550346047562723,0.446023968358835,0.590566573604274,0.587488353252202,0.455462213073895,0.466413664240974,0.442268637278954,0.443269075716253,0.48119711154383,0.685173737375421,0.580218661147854,0.484370560749682,0.440217104049008,0.473144401060841,0.537407966357571,0.588960808813354,0.293763167272087,0.422207539336587,0.354643719806987,0.55030663593398,0.679369886716214,0.639787603169695,0.540368104451872,0.561487760244738,0.5893481961782,0.587700559334274,0.308446909238166,0.522804802526564,0.660109570151749,0.710482671856843,0.785570163171196,0.723802448827978,0.655350915109558,0.576553346990142,0.606566370919817,0.566555704710579,0.323447722941624,0.0200223185397072
136,0.647537084614408,0.565049322479878,0.532240784879956,0.898853328276429,0.932335227279055,0.906555074405791,0.878678191791876,0.721187380452983,0.677112735677235,0.547176497578595,0.563191747168732,0.851847124488448,0.898960479100542,0.880086226032129,0.845296433673179,0.826822215997714,0.767122119446545,0.62088663811272,0.459488204475177,0.543253190558548,0.502728305936805,0.730193444804539,0.842388873336826,0.86255263368043,0.832610212061368,0.853119438344764,0.783301720696092,0.660130739212038,0.602822240426438,0.509292845901136,0.562497208858326,0.862836401992366,0.838352231257497,0.817527144053647,0.767794500056044,0.758506358108084,0.548068951476697,0.487221254931591,0.49803921902397,0.522950305591635,0.880498471568853,0.86558334978229,NA,0.842204380140419,0.775201119482482,0.611128799013191,0.605103653584366,0.567838900439099,0.521423412693852,0.617359260080038,0.888341289114296,0.605848762989113,0.366818189756465,0.344004277672124,0.378358758158223,0.449106371244605,0.550329966470643,0.606971700986198,0.448176372082154,0.400290742927601,0.630143978361888,0.705894859543306,0.618369778872681,0.609439440071665,0.667481001283331,0.65339250899417,0.55936402827497,0.273277497882052,0.336382224610167,0.314988698810408,0.282869504824765,0.48901960849764,0.756175123465533,0.656331175168386,0.563333359360746,0.734339955018878,0.685210698779581,0.457227544729019,0.0140149396722349
137,0.886801294426414,0.844260577960383,0.804775255066995,0.844407457788037,0.884380831464622,0.861886800685025,0.859438922405247,0.865156398821181,0.905291010936088,0.799349912347629,0.780906612257795,0.802071951684499,0.843249803742045,0.817165473574094,0.803746510297066,0.834348311196416,0.808370777910408,0.854570144414893,0.665326403666117,0.833411774635307,0.789008764865897,0.806228385252107,0.83542355216376,0.847196538666736,0.827135562572796,0.862356137647866,0.816160321235657,0.900973728724875,0.854245022932682,0.744335527221354,0.772661217335439,0.447952824077392,0.337773279897119,0.337481779254213,0.305595420482701,0.319688034655901,0.303744933089715,0.302266814460654,0.289648663876634,0.277463097263274,0.34029096461115,0.404810463190118,0.388562098145503,0.415222438112433,0.395813690333453,0.361199546912147,0.345454554666181,0.326143801212324,0.311227145103317,0.321757955181197,0.490263692263922,0.513725519180325,0.499321277324977,0.434381555273872,0.446001325095715,0.443962851637304,0.478187966141234,0.484184024746802,0.366320653873342,0.333011700433893,0.550117673873937,0.678876105657573,0.718612384796167,0.687869012355842,0.665984674640353,0.642437753161887,0.58596416825022,0.431991752825288,0.455076255400982,0.48092455638956,0.536231911700739,0.736092971430915,0.807194256096445,0.809664080757249,0.686206622557213,0.699681390449398,0.637611429799685,0.516806076520908,0.0728329983764714
138,0.833025868110604,0.795622261081419,0.763155723459575,0.903914267083872,0.92093769534429,0.892444401387348,0.877776745961468,0.825866618000875,0.846419243514535,0.773993391225205,0.750567480188899,0.856652346197532,0.890811475908964,0.827652096748355,0.76043277324149,0.848972073180691,0.81831320183016,0.7955153720806,0.819457865616233,0.782122273655494,0.757497865079648,0.845280682940378,0.87509324000432,0.889648897703305,0.867558308651576,0.885060635505319,0.821349339853778,0.831668455826173,0.803151724030894,0.721046425140077,0.756549034118649,0.884254314682701,0.870946228504183,0.848833139249164,0.824435808129815,0.825462873464811,0.783638517317524,0.69980611591238,0.710720598697661,0.727647709615015,0.881986488236323,0.877501686280651,0.766617985602648,0.872807709897153,0.834138357307205,0.845068636685608,0.845729894844743,0.81444773127754,0.738748200030787,0.766676449606,0.791712923994598,0.862549027800561,0.879706008630755,0.877788476361574,0.855200497130625,0.832698062923454,0.836020842266145,0.838840589315991,0.810969922616909,0.710301005426225,0.82157615066945,0.885616912066572,0.895926520953308,0.848318364160759,0.867205516072632,0.849093116612651,0.857735977361071,0.858944863794801,0.785146194040922,0.823127478998604,0.831111440588656,0.864010128282734,0.881687701038256,0.880895642772799,0.819645428170599,0.582366836569328,0.492559793877289,0.448807332250816,0.0406707959347692
