"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.04","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.01","median.X2018.03","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.04","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2019.11","median.X2019.12","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2020.12","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.05","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.04","median.X2023.05","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.11","median.X2023.12","median.X2024.01","median.X2024.02","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.09","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.01","median.X2025.02","median.X2025.03"
12,0.831441358516076,NA,0.556825423240662,0.526939499637352,0.829939678311349,0.923611115664245,0.884420268561527,0.838758172591524,0.740318642929232,0.975163400173148,0.996078431606293,0.541176497936249,0.523660149839207,0.796078443527315,0.895830776346357,0.850199989418479,0.859377166804143,0.771177450130722,0.765565889446359,0.930647915472155,NA,0.576470613479646,0.51619559797374,0.497415329922329,0.741314893259726,0.858760287684772,0.859458453598473,0.82678572461009,0.823699930439815,0.630778393962279,NA,0.749382730987316,0.957516342401631,0.788235306739807,0.465701382893782,0.524046847389804,0.890292403467917,0.848090824327958,0.865036931904886,0.808997830996908,0.778534584923663,0.864542491734028,0.949019610881805,NA,0.537632003426559,0.428563071275832,0.806656358273399,0.866133345365524,0.83126751706005,0.877100847661489,0.883427350488425,0.860209609413978,0.586274534463882,0.78431373834608,0.588384238979484,0.531674210841804,0.514129210044356,0.895256173226142,0.890680229222333,0.90969251875173,0.889803931117058,0.887156882882116,0.820758180618286,1,NA,0.545533796151479,0.508333362638955,0.529749858995963,0.856632073135934,0.882426940045264,0.853554976375205,0.835081709176299,0.771047807764253,0.789522051811212,NA,NA,NA,0.621568650007248,0.52063494920729,0.537254929542547,0.768214668098265,0.896938430635552,0.881598057746886,0.885078439489007,0.341176480054855,0.65490198135376,NA,NA,NA,1,0.586928129196167
22,0.923100494779634,0.877693450258615,0.859651111012729,0.838488853440193,0.838235303759572,0.914002016186715,0.874151760598888,0.877946229939609,0.897816405377599,0.920191163657806,0.89661765322087,0.824844582415198,0.673477388462237,0.8553863984697,0.885007528158337,0.847280390181785,0.860420988105676,0.798426175740228,0.884465459734194,0.910520039434,0.8884033679962,0.874896322571951,0.833869647775955,0.55114729417131,0.45635439786647,0.404438267487176,0.359307195991287,0.33578927498876,0.348852588346717,0.344592039623581,0.443137258291282,0.314205693347124,0.320392167568292,0.349473502073034,0.235524806906202,0.282673497303677,0.299319285407417,0.355466437610767,0.442857146263197,0.531596688500587,0.559539386204334,0.492921710648436,0.505755058743739,0.378055562824022,0.360397691458051,0.309313736855971,0.498927121454857,0.632511576308981,0.788375363463467,0.789375012554234,0.844570955922551,0.804516572376774,0.624289738280424,0.706535965204231,0.704510628441223,0.624863836500376,0.615297134140979,0.78252942472699,0.846977133303894,0.855222097464975,0.862349351611714,0.881372556090361,0.862367773178925,0.858391238948489,0.671700622886388,0.57815713649029,0.692066936864752,0.695388032516951,0.819607853889478,0.890338687463243,0.858482534470774,0.85132353827358,0.8532806491667,0.858572663080813,0.839419036441371,0.664246313739564,0.495506536215542,0.745359492301933,0.709843550667616,0.754901975393294,0.777618023422035,0.816360305063431,0.881144263972977,0.880451270570498,0.857800519984707,0.784418313503262,0.718655478954308,0.427847037153533,0.6721109915921,0.64000428403201,0.574215070874081
24,0.873677963560278,0.783937697541224,0.741895440220736,0.733986943960072,0.79077279217095,0.87680355895238,0.822322785854443,0.814705897122563,0.781932786106972,0.917290557514537,0.941911768168211,0.693847212298163,0.656274519363567,0.751960799097877,0.847226880845486,0.819406747818131,0.717647075653131,0.807568650245586,0.854473047889734,0.891640873331773,0.772549033164978,0.689635868255806,0.701960802078125,0.710516951300799,0.75231372117992,0.810762538512603,0.694687493144929,0.777978897094806,0.820669945329393,0.780392169952592,0.818915812408223,0.881199545720044,0.916138768196106,0.836825990118086,0.655820214166545,0.734001475351665,0.823692209315777,0.818113923072926,0.822175547480604,0.818274518102542,0.818241246721916,0.839215695858002,0.7843137383461,0.655478682588128,0.657156854866692,0.647750886047482,0.746251456877659,0.813015543181348,0.816666672626974,0.839304822412476,0.831272006035819,0.867217809767278,0.867538134256999,0.838106565401001,0.853030311790308,0.764901971816964,0.740424404405526,0.849673211574623,0.827726721763565,0.853431373834642,0.82467321306463,0.865457542737366,0.864234694214789,0.939869284630621,0.91163399219492,0.745862636926,0.211645872755593,0.752847820520262,0.796256696636088,0.863261102061558,0.824908751865932,0.827993977069882,0.825843802729575,0.85387489199636,0.124719890965519,0.316946789622419,0.71296649402164,0.885204997929578,0.801674848422338,0.762627465128723,0.764705896377743,0.835076262553579,0.837510666121314,0.831238592448463,0.866138771176278,0.867658335587012,0.873219841405006,0.371185003414577,0.967243369887857,0.902347005226358,0.826862755417726
25,0.84163784104189,0.645811072804512,0.580052652142228,0.585859477955056,0.859513044357344,0.94295900518242,0.900536136236024,0.867697708289621,0.652230457529961,0.772549033164954,0.967774937982136,0.545118074331916,0.534150825453761,0.855406171083598,0.913218916982145,0.841225994807301,0.856410283308772,0.857739736174431,0.771895438432612,0.838539563376289,NA,0.60376472949982,0.54487770631771,0.532271269708882,0.75835228517276,0.873958349227882,0.828687428726868,0.85789987092376,0.859582901000984,0.830733041763221,NA,0.701960802078247,0.879330072551321,0.68010251461094,0.49068630114187,0.54943224830078,0.895558932398119,0.885253663857787,0.876978822810928,0.870220584794888,0.849738571047792,0.78954249620436,0.950326800346375,0.454571228788564,0.507880633803435,0.492474725864711,0.830466158828616,0.898666663169845,0.816297915550552,0.784463846227211,0.907687524954451,0.767428085034021,0.760843745686654,0.659676064615436,0.60195009337089,0.550358154459572,0.539121285038647,0.91813725978134,0.90176128873296,0.912797595752691,0.894390384642037,0.914974825572089,0.828322450319915,0.788116471333659,NA,0.524496760368349,0.51876912272351,0.538287568241817,0.85257409778359,0.892420415436039,0.869459285428994,0.865633948417698,0.851772538295696,0.856544335683167,0.744546129968305,0.771123008294539,NA,0.676277852462457,0.506224741538027,0.494806922565691,0.770364868490006,0.904218662868826,0.880114720115208,0.877774252118314,NA,0.69835336448609,0.66502650831656,0.238750112587466,NA,NA,0.602394337204606
27,0.817077809764493,NA,0.566362909028119,0.572021141648119,0.84605393074444,0.944927539514496,0.89053147717532,0.8648567199711,0.710615297843225,0.996078431606293,0.995143011622437,NA,0.446498609014256,0.814783279048693,0.915403549061288,0.842077380902233,0.85774043249717,0.817542027681824,0.766890770196527,0.837670835581145,NA,NA,0.537836509235764,0.524296703545831,0.731053954921632,0.883197580851042,0.853618540547158,0.861855338601435,0.863087465365687,0.820893614018456,NA,0.662745118140912,0.618445919620479,NA,0.440180039796355,0.539672075674395,0.893008774724546,0.885211335817937,0.877751107726721,0.872773130025127,0.847994661466626,0.718767523765964,NA,NA,0.552848713296673,0.486425369977842,0.809844782576059,0.904140899055919,0.908392162323022,0.743863486580924,0.908496737480235,0.745165669712555,0.641830086708069,NA,0.573755681514879,0.543137280564559,0.551030695438219,0.927261231407054,0.908858122545161,0.921899509429917,0.900413931244014,0.919088838731567,0.8234037309885,NA,NA,0.493137255311099,0.513110371196841,0.547511339187632,0.859803929924992,0.897438981703284,0.877540091221932,0.864083718508439,0.863789263658368,0.858726708977357,NA,NA,NA,0.63559251958891,0.527155836743633,0.491840637499203,0.705532230436656,0.906811151065361,0.891013065973943,0.893811939704765,NA,0.681527366763463,NA,NA,NA,NA,0.608823552727592
28,0.650562540918209,0.583355982601613,0.555748220493882,0.585741338761248,0.854356886567243,0.936381855802804,0.889255997252784,0.859103645597212,0.64583399774522,0.655717708112737,0.720948633233655,0.544453071528303,0.502313722669881,0.843281836004236,0.905435738878137,0.880698536522704,0.870485744354428,0.847643963779717,0.80555788485723,0.624806223913772,0.610859751701351,0.562836244881732,0.529394128301102,0.520081164508047,0.789340962759244,0.877232105177822,0.82019092475889,0.858271771259051,0.79567321479327,0.765455016493774,0.504313749074936,0.65209249951945,0.661522653919653,0.630175361409743,0.528839906056872,0.562843612302514,0.90139895973476,0.885577637430869,0.874557111020188,0.866693111952806,0.847739360788337,0.607304519744361,0.61598041504627,0.480979315936502,0.515041250352527,0.45821679864287,0.856667203723209,0.899512909779871,0.864635891148228,0.858571101537736,0.897927632419111,0.793931917140477,0.620887822161118,0.634299114568844,0.607731752436283,0.544489044131575,0.548461355889907,0.897372233696622,0.889455231753278,0.893120111555422,0.872639178202124,0.892411368111066,0.830750372780846,0.713635096460744,0.619408464027743,0.496773980054396,0.531794517855075,0.518042842182516,0.874839909750962,0.900980398058881,0.879182622905534,0.872902452504196,0.868962697437353,0.710734040309358,0.422309988695105,0.243306705797495,0.142798005354767,0.332770947800202,0.241377863851834,0.305221665488748,0.319102242870292,0.355668889058345,0.464043575128123,0.471325024962732,0.523826029371025,0.555418658498317,0.547991290357561,0.205263448827207,0.489441263860386,0.433388239264456,0.393464058637691
30,0.752941191196442,NA,0.543557450175285,0.553562915179788,0.782788683970769,0.9260869609273,0.88162212155082,0.795878401938701,0.753921583294868,0.790963354318038,0.996078431606293,NA,0.416939925463473,0.748516857624054,0.900991268869903,0.820420308452513,0.832717116389956,0.798135110217592,0.780688585930092,0.906842742647443,NA,NA,0.508944927510761,0.491584244818814,0.654859200932763,0.871604961377603,0.802192538299344,0.86307666739639,0.806626736289925,0.789184739087757,NA,0.62755993505319,0.929044121876359,NA,0.400000028636145,0.49250880189431,0.855588264763355,0.879401868943012,0.870196086168289,0.863356862962246,0.841085703008705,0.80882354080677,0.886274516582489,NA,0.434681376442313,0.454010697928342,0.716129049178093,0.878646772241954,0.898963269488565,0.884648500419245,0.894911304116249,0.767582944952525,NA,0.50827889641126,0.602591060101986,0.517861529563864,0.518423231318593,0.914634844531184,0.900890230789952,0.912386892506709,0.889351445894975,0.90554429744852,0.816613607936435,0.872392164468765,NA,0.440104578733444,0.495187166062268,0.509954780340195,0.777064778588035,0.910394270573893,0.885888673124775,0.87150811707532,0.874688064510172,0.861321956399948,0.824913505245658,0.798039227724075,NA,0.642156884074211,0.46251047650973,0.465870129875839,0.656252029489298,0.883468566783543,0.890966381345476,0.819206359982491,NA,0.688471932863367,0.748707679862326,NA,1,0.662745118141174,0.578241261027076
31,0.636535191287653,0.572636544583545,0.540453151987514,0.536876532592281,0.876068989196436,0.938914614646654,0.907253201164971,0.892466849489177,0.760067482148273,0.647402339608097,0.688323109007616,0.507534994980226,0.541065806823101,0.886572704886521,0.921293757925529,0.904555468536021,0.892251829034664,0.871846527073569,0.820849860051908,0.642305178677233,0.578218461836095,0.539059040910112,0.506922747705382,0.501977629927605,0.79514560755703,0.894630925269664,0.895804311004425,0.850123118675525,0.852326997059984,0.703553017817212,0.569989458529485,0.622513213822925,0.621547900968245,0.59366148880553,0.503786171031385,0.533963228122124,0.918605496463759,0.906788376076478,0.904889503841184,0.904094796791585,0.891617158371393,0.625021500714418,0.65323881618686,0.492128446482341,0.500387500262092,0.45186887541793,0.876670986221147,0.921702805054874,0.92076104910586,0.910381522289534,0.918141508919687,0.813720780696717,0.59028947353345,0.608565123011396,0.584082575281333,0.52473026390616,0.526623121897445,0.896973429656511,0.916641740311579,0.926761124954846,0.893745748761739,0.921247196979209,0.839954542077127,0.742655741676644,0.597519766955687,0.341977660695118,0.464127704501258,0.412519161173372,0.366399046687758,0.333113255245593,0.293241063461922,0.305928320391686,0.350588259005462,0.388580596110321,0.443878342082761,0.312234200642238,0.144745311803448,0.366743870842354,0.185195881804859,0.376412064726804,0.435735622581565,0.579922088501372,0.682308024789086,0.694486661716527,0.714557355100519,0.711983255407438,0.723655641373989,0.387691950941442,0.72170705234262,0.699543101196754,0.555986523628134
32,0.773933116127463,0.615686297416687,0.568888914585113,0.55273480478086,0.865808831527829,0.946405231952667,0.907142843518938,0.844531611601512,0.687773951712777,0.791421581059694,0.996365375635101,0.541176497936249,0.426130045401423,0.847619065216609,0.919630930704229,0.8546928191185,0.831919218554641,0.828104570508003,0.771568641066551,0.955614975907586,NA,NA,0.53805935382843,0.520627479553223,0.743753497089658,0.881917224989997,0.829647052288055,0.85668450052088,0.867855028672652,0.826078441739082,NA,0.656209170818329,0.434468550117392,NA,0.437433188611811,0.548972099116354,0.90005601303918,0.895860572655996,0.886788055300713,0.874705888330936,0.849891076485316,0.781372562050819,0.996078431606293,NA,0.554901987314224,0.489150357246399,0.816399297930978,0.849859969956534,0.905228763818741,0.762091517448425,0.907881589496837,0.730893280771044,NA,NA,0.587183190555107,0.548148175080617,0.540305038293203,0.929411768913269,0.899182995160421,0.919887985501971,0.900549006462097,0.920686292648315,0.811076722647014,NA,NA,NA,0.509281075000763,0.537760938367536,0.869607850909233,0.907843142747879,0.886938186792227,0.873202621936798,0.829754134019216,0.876833703782823,NA,NA,NA,0.658169955015182,0.555080240423029,0.488235324621201,0.771708697080612,0.912941181659699,0.91280277336345,0.896933138370514,NA,0.659010291099548,NA,NA,NA,NA,0.603267997503281
34,0.662729556361911,0.599461769356474,0.564270178476988,0.56548315608825,0.841991902329018,0.939541889827907,0.89678662715543,0.87762980925143,0.713783283589274,0.686705766265032,0.749480983790128,0.537174238834875,0.43299392491828,0.373600658867164,0.367062042910068,0.414943644361235,0.497914722514558,0.573016794727196,0.589430982040058,0.609995851364494,0.299896812752673,0.33288516402243,0.305142628793066,0.31606754908958,0.365676651657351,0.515686273574785,0.601494914352881,0.608679928407536,0.673697222460539,0.642016828060178,NA,0.378640397399877,0.640522897243481,0.478431400080973,0.356814037939046,0.460022763667584,0.832001791643283,0.82831755447922,0.843841011055045,0.789991086518218,0.716116298186147,0.75717648506162,0.761379324567791,0.560185618073002,0.604682995910513,0.467463237233621,0.767740740707705,0.842666245039609,0.907346474496946,0.780239664514832,0.826629328727735,0.783778106778655,0.567602230053412,0.728964642546091,0.670881568958062,0.526812537995795,0.500699859238568,0.807730915269451,0.874964986528675,0.893971189564342,0.731346892998186,0.761525529151912,0.746726307952628,0.77912282018288,0.471319376917209,0.382934783262029,0.512106732227081,0.499198004024007,0.802676908607002,0.888608783483487,0.888561056386083,0.86448286894041,0.857492533169306,0.838215736582081,0.796751375381819,0.203218393592969,0.379892601139292,0.70667485408481,0.59407429106993,0.742452657424764,0.83872319841887,0.830155520603518,0.898329703896138,0.835966081599196,0.885561115796273,0.847608454751271,0.831999081831646,0.321966478358193,0.806398360352767,0.757244023184019,0.698286911688373
40,0.650980412959909,0.579310369902109,0.538001894950744,0.540056049823822,0.835620924830374,0.936134457588115,0.900922712157711,0.885098028182919,0.760784327983576,0.644206794825761,0.6588235497477,0.510588264465447,0.47837105393423,0.867226898670035,0.913910038330945,0.897893978489734,0.883208556608595,0.879607851803238,0.82657953103369,0.626939493677087,0.604953583917984,0.530009365081984,0.51348784475614,0.497167756159952,0.760209143161722,0.890196084976051,0.877124170462118,0.795004680752731,0.86119584463248,0.767223446457363,0.505169367248205,0.62583623914164,0.632807916285959,0.596638679504592,0.475943997928052,0.531078435479868,0.908449183810794,0.898493896359936,0.892097451469909,0.887973891364096,0.868739048155301,0.596078455448183,0.632244030634275,0.483039236068641,0.510588228702392,0.45319256186483,0.863678812980391,0.913125264401316,0.860784292221152,0.88094118356703,0.91671335697168,0.808627486229032,0.58319330215501,0.610457539558626,0.565795232853556,0.516053926199856,0.508823549375597,0.897603491942043,0.895098060369468,0.90182073414323,0.9057189598679,0.920160911022059,0.843427750799341,0.739812462226129,0.60448181629192,0.461699362596091,0.519372577667506,0.501960799098136,0.874364568127337,0.895555561780822,0.892705869674638,0.879430995267834,0.883333340287114,0.612500023096981,0.443137258292697,0.322952721048772,0.150077814858477,0.328955778549094,0.155111610045821,0.327170878648881,0.345686283707473,0.397478997707505,0.486666667461686,0.469934672118202,0.530532240867799,0.553098063469049,0.547712445259681,0.150980398059645,0.403921574356539,0.421116143464976,0.364705890418821
41,0.595718001210412,0.534681400284171,0.514308290953976,0.595246607607061,0.836461617291429,0.935877866417397,0.902105271188836,0.892046890526174,0.679000651644122,0.631098403912805,0.625633690415359,0.48843813456338,0.507423478260375,0.825191278094134,0.920289264925828,0.907346410751343,0.820935829457912,0.87505852808187,0.852863785859786,0.625942707061768,0.493306288431431,0.491316548495922,0.491503268480301,0.515876056686524,0.727375553204463,0.885637252032757,0.865714294569833,0.800231215499696,0.792169384123606,0.782127273456933,0.539523836970329,0.572622208675342,0.570937858071438,0.555171820001865,0.499831935337612,0.555143939687851,0.90562361786046,0.905495043154116,0.904346929656135,0.904013860751601,0.879262188259436,0.576410856246948,0.593586851220105,0.465359479188919,0.494188964366913,0.432780295610428,0.7870522637607,0.909537706767299,0.884226557943556,0.6757124376297,0.916174407246747,0.839872035271952,0.529530628160997,0.560614405274391,0.550570320264966,0.504213604521244,0.575991643294123,0.830252110958099,0.916720133477991,0.921632569769154,0.909655002099049,0.91710573471397,0.840593544212548,0.739215701818466,0.535871803760529,0.327545108318329,0.401610430598633,0.429088908864791,0.365994135106819,0.366186482565744,0.338867944647681,0.439134832817255,0.511768733103251,0.576015813269089,0.629510816299554,0.366666674613953,0.163443261249499,0.407761443406343,0.217402947056724,0.518439528855635,0.610954271554947,0.713816706524339,0.7771500915584,0.73109245300293,0.755269622430205,0.744325612530564,0.64971125125885,0.291537680123982,0.583737964431445,0.559987771324813,0.457485705148429
43,0.978534573002798,0.661960804462644,0.566960810125149,0.59297388047312,0.843330128271418,0.913725495339309,0.870588213208417,0.796230231562695,0.646095652329506,0.925728674273221,0.994117647409449,0.515126079320916,0.538375369138773,0.807843148708201,0.874705888331098,0.683294110298119,0.83375819151611,0.859351456165877,0.80610022942261,0.971023966868711,NA,0.597549043594279,0.506595378572445,0.507701080778648,0.733333349227905,0.83629536375101,0.745941215008562,0.783993610313922,0.813190741972794,0.647639817661932,NA,NA,0.994039216041548,NA,0.461546861463123,0.562232310955348,0.876543201782081,0.871163406372064,0.864285722374911,0.852121212265699,0.827276698748259,0.712156879901903,NA,0.403921574354172,0.464705912603272,0.457041000778581,0.796078443526949,0.706230931816181,0.87294119766819,0.849773764610299,0.895686280727506,0.762265827920742,NA,0.648039236663947,0.630736640981488,0.523202617963155,0.534893555026317,0.889889712445386,0.872049241673592,0.908982529833509,0.884280104296545,0.909039541826337,0.799215698242397,0.911111116406981,NA,0.420942849935373,0.511222390418988,0.514923776189493,0.846895433961946,0.88554492246273,0.862125908073618,0.85258467901836,0.845654814331612,0.849307198524472,0.76627452373435,NA,NA,0.692053681925446,0.448039218785208,0.498721257500045,0.784052300453083,0.902941182255722,0.899215674400325,0.869105296976422,0.885636121727585,0.706787347793614,0.93638344604855,0.221356652475696,NA,NA,0.592156887054451
44,0.728235310315438,0.607843160629272,0.524705910682581,0.612941199540716,0.870745105743295,0.935746610164664,0.892687893162119,0.765508443810132,0.572689101099856,1,NA,0.471323531121081,0.551558981176152,0.867016809327225,0.916356721232011,0.85826331377118,0.850980401038854,0.863585442304074,0.761234344028981,NA,NA,0.53079587571788,0.477073907852109,0.492436975240526,0.777098055680267,0.876883368743163,0.873303193312612,0.772026157379213,0.848039224744148,0.670588254929046,NA,NA,0.910957329412845,NA,0.448084462147388,0.532247366813436,0.899458445253793,0.885018589449798,0.875630259513775,0.866367890721136,0.836601316928803,NA,NA,0.401857590989238,0.430919048129213,0.455058826208055,0.823725500702769,0.813803923130186,0.907046556472808,0.847712427377341,0.914161225159936,0.75271349953041,NA,0.469738563895021,0.581606000661924,0.509215706586823,0.555929064750174,0.904512921969076,0.809803962706212,0.918166086954192,0.903242841362917,0.913655468395768,0.810939123755831,0.727058839797389,NA,0.446797388791838,0.501089336143356,0.502941194921594,0.864671490694377,0.889343570108016,0.863250568177981,0.852380961179731,0.839011447504239,0.83972404731647,0.641628980639051,0.181372553110697,0.7146110227032,0.620168089866718,0.453594774007681,0.501960813998485,0.814901971816638,0.911463052034387,0.905337704552541,0.88487395644194,0.895605144829573,0.699346423149187,0.635875112480414,NA,NA,0.639816308343806,0.557796478271788
46,0.840884448365279,0.621931758191928,0.575701805178357,0.590813719898227,0.872323900130041,0.92878977934216,0.884787002514177,0.754175250346891,0.643675530658095,0.992631287188143,0.995120839324108,0.511899035270999,0.556842346365288,0.804503342607593,0.906413802032285,0.755107615419332,0.843163407842353,0.82969003574438,0.80098904041533,0.865665423109176,NA,0.594626022709208,0.513154897158341,0.514939337968794,0.750903221258694,0.845183737290964,0.804423537254354,0.809022807493425,0.785741963872264,0.649463002967569,NA,0.677037056287136,0.913725495338313,0.734402867880727,0.42352943627511,0.561310842771193,0.896092120028677,0.880744099616993,0.872220410929091,0.8622570739852,0.836158349070449,0.728820164912733,0.610766511613672,0.411111116409414,0.478823560476257,0.455392159521571,0.822054200902582,0.779903873859235,0.860883095929806,0.885152826288049,0.904977821607655,0.758210886913106,0.655686295032447,0.455294149120649,0.603049448558241,0.52804334958392,0.542331435716068,0.901579161018324,0.874832890250409,0.915562794826643,0.896152678228921,0.915913099224892,0.821262580861747,0.764323304338747,NA,0.461607187128785,0.52529082257866,0.528589633657584,0.865116054458282,0.896683437895145,0.868862736225111,0.859849178791053,0.836003744602219,0.854057436913563,0.704086039143221,NA,NA,0.659477144479694,0.507980765480677,0.531575416696452,0.81528060600675,0.907796910665561,0.900281084005806,0.874859750783203,0.888568264133528,0.707776461328741,0.701668770389134,0.226285609996591,NA,0.641176491975784,0.583130163244636
50,0.795424848794937,NA,0.562745124101639,0.590819988738407,0.874922608074389,0.939727198818456,0.893242289977414,0.771404354958921,0.607381799641778,0.791605404578149,0.974509805440903,0.498039230704308,0.583169959485531,0.835294127464294,0.915524174372355,0.739019628082003,0.854827270621345,0.875603582177843,0.789891080061595,0.889483072540977,NA,NA,0.520965337753296,0.527807514775883,0.755239678339826,0.864313733577728,0.805686295032501,0.763697493076325,0.785996139601425,0.624591525644064,NA,0.658169955015182,0.958006538450718,NA,0.443823562562466,0.559594322895182,0.902352958917618,0.887775363745513,0.876906325419744,0.869918288042148,0.848856218159199,0.695975250319431,0.575294142961502,0.396078437566757,0.550490222871304,0.460539218038321,0.82358795315472,0.78291317820549,0.891639418072171,0.727777794003487,0.905656114220619,0.76476191835744,NA,0.459010273927734,0.609150350093842,0.533564045148737,0.554621875286102,0.9042156919837,0.816591262817383,0.918166086954229,0.898792096708394,0.914236996484839,0.822128862142563,0.831372559070587,NA,0.493510738015175,0.535843164920807,0.542973883450031,0.856606999169225,0.889651422699293,0.860593832390649,0.851452441679107,0.83956427971522,0.836519617587328,0.749281060695648,0.340616255998611,0.98522571907487,0.631491406397386,0.525817021727562,0.525169368765571,0.766303572389815,0.908789135123554,0.907107830047607,0.878755720038163,0.889978220065435,0.684368210534255,0.643249320983887,NA,NA,0.666078451275826,0.580286193538356
53,0.717759120464781,0.61222072534781,0.570143377079693,0.585150351524402,0.876151398170815,0.939966556885336,0.899077158985709,0.805057843888146,0.681610054295996,0.811764717102051,0.996078431606293,0.518512888388208,0.52254159465621,0.871474501022009,0.918216933961952,0.717395424204993,0.855735425214571,0.883806029334616,0.783272828216924,0.608823552727727,NA,0.552363472059341,0.524772864289399,0.522357965275005,0.760058502320937,0.867857363751202,0.875323167553611,0.808355181447924,0.836052496924631,0.69274822870883,NA,0.841118809931262,0.895702968252691,0.62511673569678,0.465632001817785,0.561592926327685,0.901378034709765,0.889845850180541,0.88118111858001,0.869197310998002,0.844851482771116,0.218413081400403,0.571405254304406,0.391608255978004,0.485288291742272,0.467416695395451,0.653107799735589,0.902582456411297,0.853887022349075,0.896182793028208,0.910676039855869,0.742439148595865,0.632434662431569,0.543277338147163,0.576965097820047,0.535294130639738,0.549753347519934,0.905173138735141,0.897436211979513,0.918323840248967,0.899629806604036,0.916977803864163,0.819289953003328,0.686274528503426,NA,0.475139809705152,0.5283314708836,0.528088094583202,0.867282397501937,0.901308947689724,0.876496614093402,0.866924235249974,0.85187800447143,0.861595351983145,0.455991288026128,NA,NA,0.624714198069335,0.509850469984677,0.537927414295985,0.804524456861315,0.904954632143832,0.906258966864599,0.882379993488035,0.894714846526306,0.692191442507534,0.601643347740176,0.224396683275752,NA,NA,0.577109999630789
56,0.5686274766922,0.58003567565569,0.564369773864682,0.549514990731453,0.895627145965878,0.944911301136008,0.905532223837693,0.845778437251783,0.730578528455333,NA,NA,0.526966579521367,0.560427831880504,0.843642613322375,0.92295399809551,0.792394545945212,0.856670014938952,0.839282333850908,0.800384479410564,0.618300676345825,NA,0.569961343492183,0.530059123153289,0.537254929542596,0.784247269064664,0.879881393508721,0.886512722792403,0.853324326975466,0.851129794120746,0.724726721248727,NA,0.808235305547714,NA,0.62870886415801,0.491587622511806,0.582404953169616,0.908307780738604,0.899045696280903,0.889461833872674,0.883374216962348,0.860179869752142,0.233028323451793,NA,0.447267667605449,0.49722788662754,0.482869556028738,0.758726475262201,0.853454005260916,0.914215683937057,0.904738567769508,0.918130544766958,0.775703693760666,0.537254929542542,0.54864967544111,0.584961348717241,0.540437174624968,0.573983765229988,0.910635774785815,0.910417505672996,0.921496011592713,0.904474267834101,0.917647063732155,0.825195448071313,0.703405590433586,NA,0.472934015400974,0.527008250836335,0.535947740077887,0.877230899674529,0.904489169779553,0.879374087143379,0.871335208415924,0.858662278295624,0.860550172293306,0.664090981849921,0.333071905374474,0.69673204421911,0.626143813133134,0.502745127677751,0.538415920185513,0.805947723984787,0.909077710575507,0.897636327024942,0.888206974843898,0.890827141959073,0.69830067157732,0.616924687435783,NA,NA,0.607915782266071,0.57691977990351
65,0.833333343267441,NA,0.571644067764282,0.524428132921457,0.857153240177366,0.944852944463491,0.81663945896758,0.891622088172219,0.712924326619794,0.880248691977524,0.996078431606293,0.515966415405273,0.519817929182734,0.826405239105225,0.920794007218914,0.850844235469898,0.871526738007863,0.8519486784935,0.811198268334071,0.881481488545736,NA,0.558823555707932,0.526517317408607,0.517914467237212,0.752738525358479,0.883912639184432,0.803921580314636,0.863326999448961,0.823006530602773,0.744433381799924,NA,NA,0.221465429977367,NA,0.455357989599538,0.536836632092794,0.895916181905516,0.888086756522005,0.883599898507518,0.875686272978783,0.865468417604764,0.764845952391624,0.652287602424622,NA,0.500020425766706,0.492053693846652,0.828689380695945,0.903062585563887,0.902689810746755,0.87466461015375,0.909186643030908,0.775317178053014,NA,0.510631156619638,0.595784337818623,0.526911771297455,0.561329002181689,0.921813730150461,0.826333360671997,0.916754220213209,0.901099233464761,0.920011562459609,0.825272341569265,0.764705896377563,NA,0.46428104788065,0.518845344583193,0.53469738493795,0.871330161352415,0.901838241145015,0.877439431407872,0.87622268035494,0.86443180230356,0.873616565267245,0.741584982722998,0.208496734499931,NA,0.635130740702152,0.512475164040275,0.515864556485956,0.72872976893964,0.908776849508286,0.907716612662039,0.890537090923475,0.878892740782569,0.693939412182028,0.511312246322632,NA,NA,0.633660152554512,0.58679053030516
